id,hospital_name,site_name,lat,lon,geo_qual,street,house_number,postcode,city,cc,country,cap_beds,cap_prac,cap_rooms,emergency,facility_type,public_private,list_specs,tel,email,url,ref_date,pub_date,comments
84,Γενικό Νοσοκομείο Κύμης,,39.34743881225586,22.57126808166504,-1,,,,,EL,Greece,,,,,General,,,,,,15/04/2020,16/04/2020,
85,Γενικό Νοσοκομείο Καρύστου,,39.34743881225586,22.57126808166504,-1,,,,,EL,Greece,,,,,General,,,,,,15/04/2020,16/04/2020,
86,Γενικό Νοσοκομείο Καρπενησίου,,39.34743881225586,22.57126808166504,-1,,,,,EL,Greece,,,,,General,,,,,,15/04/2020,16/04/2020,
87,Γενικό Νοσοκομείο Άμφισσας,,39.34743881225586,22.57126808166504,-1,,,,,EL,Greece,,,,,General,,,,,,15/04/2020,16/04/2020,
88,Γενικό Νοσοκομείο Λαμίας,,39.34743881225586,22.57126808166504,-1,,,,,EL,Greece,,,,,General,,,,,,15/04/2020,16/04/2020,
89,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΑΡΓΟΛΙΔΑΣ,Ν.Μ. ΑΡΓΟΥΣ,37.643313,22.7281510000000,-1,ΚΟΡΙΝΘΟΥ,191,21200,ΑΡΓΟΣ,EL,Greece,,,,,,,,2751360100,manager@gna.gr,,15/04/2020,16/04/2020,
90,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΑΡΓΟΛΙΔΑΣ,Ν.Μ. ΝΑΥΠΛΙΟΥ,37.56631,22.80765,-1,ΑΣΚΛΗΠΙΟΥ & ΚΟΛΟΚΟΤΡΩΝΗ,,21100,ΝΑΥΠΛΙΟ,EL,Greece,,,,,,,,27523-61100,"gnargolidos@gmail.com ",,15/04/2020,16/04/2020,
91,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΜΕΣΣΗΝΙΑΣ,Ν.Μ. ΚΑΛΑΜΑΤΑΣ,37.114891052246094,22.084348678588867,-1,ΑΝΤΙΚΑΛΑΜΟΣ ΜΕΣΣΗΝΙΑΣ,,24100,ΚΑΛΑΜΑΤΑ,EL,Greece,,,,,,,,27213 63000,gbezos1@otenet gr gram.manager@nosokomeiokalamatas.gr,,15/04/2020,16/04/2020,
92,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΜΕΣΣΗΝΙΑΣ,Ν.Μ.-ΚΥ ΚΥΠΑΡΙΣΣΙΑΣ,37.2503205,21.6685689,-1,ΑΛ. ΚΑΛΑΝΤΖΑΚΟΥ,13,24500,ΚΥΠΑΡΙΣΣΙΑ,EL,Greece,,,,,,,,27613 60100/ 60200,sefekos@noskypar.gr  ghkypa@otenet.gr,,15/04/2020,16/04/2020,
93," ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΡΙΝΘΟΥ",,37.90168,22.9519,-1,ΛΕΩΦΟΡΟΣ ΑΘΗΝΩΝ,53,20100,ΚΟΡΙΝΘΟΣ,EL,Greece,,,,,,,,"2741361400, 2741361841,2741025711-16","sd@hospkorinthos.gr ",,15/04/2020,16/04/2020,
94,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΚΩΝΙΑΣ,Ν.Μ ΣΠΑΡΤΗΣ,37.087398529052734,22.52287483215332,-1,ΣΠΑΡΤΗ,,23100,ΣΠΑΡΤΗ,EL,Greece,,,,,,,,2731028671,manager@hospspa.gr,,15/04/2020,16/04/2020,
95,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΚΩΝΙΑΣ,Ν.Μ.-ΚΥ ΜΟΛΑΩΝ,36.82024002075195,22.886940002441406,-1," ΜΟΛΑΟΙ ΛΑΚΩΝΙΑΣ",,23052,ΜΟΛΑΟΙ,EL,Greece,,,,,,,,"2732022374
2732022035
2732022446
2732022922
2732022292",dimalvel60@hotmail.com,,15/04/2020,16/04/2020,
96,"Γ.Π.Ν. ΤΡΙΠΟΛΗΣ ' Η ΕΥΑΓΓΕΛΙΣΤΡΙΑ""",,37.57037353515625,22.343372344970703,-1,"ΤΕΡΜΑ ΕΡΥΘΡΟΥ ΣΤΑΥΡΟΥ  ΤΡΙΠΟΛΗ ",,22100,ΤΡΙΠΟΛΗ,EL,Greece,,,,,,,,2713601700,dioikhths@panarkadiko.eu konstantina.vossou@gmail.com,,15/04/2020,16/04/2020,
97,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΖΑΚΥΝΘΟΥ,,37.7554931640625,20.903045654296875,-1,ΠΕΡΙΟΧΗ ΓΑΙΤΑΝΙ ΖΑΚΥΝΘΟΣ,,29100,ΖΑΚΥΝΘΟΣ,EL,Greece,,,,,,,,26953-60500,manager@zante-hospital.gr,,15/04/2020,16/04/2020,
98,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΕΡΚΥΡΑΣ,,39.77284622192383,19.870182037353516,-1,"ΚΟΝΤΟΚΑΛΙ-ΚΕΡΚΥΡΑ ",,49100,ΚΕΡΚΥΡΑ,EL,Greece,,,,,,,,2661360400,manager@1690.syzefxis.gov.gr,,15/04/2020,16/04/2020,
99,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΕΦΑΛΛΗΝΙΑΣ,,38.17157,20.48827,-1,ΟΔΟΣ ΣΟΥΗΔΙΑΣ   ΑΡΓΟΣΤΟΛΙ,,28100,ΑΡΓΟΣΤΟΛΙ,EL,Greece,,,,,,,,2671038000,manager@1699.syzefxis.gov.gr,,15/04/2020,16/04/2020,
100,"ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΗΞΟΥΡΙΟΥ ""ΜΑΝΤΖΑΒΙΝΑΤΕΙΟ""",,38.229496002197266,20.391260147094727,-1,ΣΤΥΛΙΑΝΟΥ ΤΥΠΑΛΔΟΥ,91,28200,ΛΗΞΟΥΡΙ,EL,Greece,,,,,,,,2671092222,dionisis.markatos@yahoo.gr,,15/04/2020,16/04/2020,
101,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,,38.78881072998047,20.792510986328125,-1,ΑΡΙΣΤΟΤΕΛΟΥΣ ΒΑΛΑΩΡΙΤΗ,24,31100,ΛΕΥΚΑΔΑ,EL,Greece,,,,,,,,2645038200,grigorojo3@yahoo.gr,,15/04/2020,16/04/2020,
102,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΑΡΤΑΣ,,39.10636901855469,20.931154251098633,-1,ΛΟΦΟΣ ΠΕΡΑΝΘΗΣ     ΑΡΤΑ,,47100,ΑΡΤΑ,EL,Greece,,,,,,,,2681361444,manager@gnartas.gr,,15/04/2020,16/04/2020,
103,"ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΙΩΑΝΝΙΝΩΝ ""Γ. ΧΑΤΖΗΚΩΣΤΑ""",,39.34743881225586,22.57126808166504,-1,ΛΕΟΦΩΡΟΣ ΜΑΚΡΥΓΙΑΝΝΗ ΙΩΑΝΝΙΝΑ,,45001,ΙΩΑΝΝΙΝΑ,EL,Greece,,,,,,,,2651366688 & 2651080111,lambros.georgopoulos@gni-hatzikosta.gr,,15/04/2020,16/04/2020,
104,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΠΡΕΒΕΖΑΣ,,38.96294,20.75053,-1,ΣΕΛΕΥΚΕΙΑΣ,2,48100,ΠΡΕΒΕΖΑ,EL,Greece,,,,,,,,2682361333,manager@1706.syzefxis.gov.gr,,15/04/2020,16/04/2020,
105,ΠΑΝΕΠΙΣΤΗΜΙΑΚΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΙΩΑΝΝΙΝΩΝ,,39.621300,20.840915,1,ΛΕΩΦΟΡΟΣ ΣΤΑΥΡΟΥ ΝΙΑΡΧΟΥ Τ.Θ.,1093,45500,ΙΩΑΝΝΙΝΑ,EL,Greece,,,,,,,,2651099111,manager@uhi.gr,,15/04/2020,16/04/2020,
106,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ - Κ.Υ. ΦΙΛΙΑΤΩΝ,,39.66727066040039,20.327373504638672,-1,Π.ΜΠΕΜΠΗ,10,46300,ΦΙΛΙΑΤΕΣ,EL,Greece,,,,,,,,2664360222,derdemeziss@ gnfiliaton.gr /manager@gnfiliaton.gr,,15/04/2020,16/04/2020,
107,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,Ν.Μ. ΑΓΡΙΝΙΟΥ,38.675743103027344,21.409894943237305,-1,3ο ΧΛΜ ΕΟ ΑΓΡΙΝΙΟΥ-ΑΝΤΙΡΙΟΥ,,30100,ΑΓΡΙΝΙΟ,EL,Greece,,,,,,,,2641361556,grmdioikiti.gna1@gmail.com,,15/04/2020,16/04/2020,
108,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,"Ν.Μ. ΜΕΣΟΛΟΓΓΙΟΥ ""ΧΑΤΖΗΚΩΣΤΑ""",38.3737,21.43577,-1," ΝΑΥΠΑΚΤΟΥ",30,30200,ΜΕΣΟΛΟΓΓΙ,EL,Greece,,,,,,,,2631360100,adioikitis@1703.syzefxis.gov.gr,,15/04/2020,16/04/2020,
109,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΑΝΑΤΟΛΙΚΗΣ ΑΧΑΪΑΣ,Ν.Μ. ΑΙΓΙΟΥ,38.23909378051758,22.03266716003418,-1,ΑΝΩ ΒΟΥΛΩΜΕΝΟ,,25100,ΑΙΓΙΟ,EL,Greece,,,,,,,,2691022222,grdioikiti@gnaigio.gr,,15/04/2020,16/04/2020,
110,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΑΝΑΤΟΛΙΚΗΣ ΑΧΑΪΑΣ,Ν.Μ.-ΚΥ ΚΑΛΑΒΡΥΤΩΝ,38.032188415527344,22.06040382385254,-1,ΠΑΝΟΥ ΠΟΛΚΑ,4,25001,ΚΑΛΑΒΡΥΤΑ,EL,Greece,,,,,,,,2692360100,anap.dioikitis@1710.syzefxis.gov.gr,,15/04/2020,16/04/2020,
111,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΗΛΕΙΑΣ,"Ν.Μ. ΠΥΡΓΟΥ ",37.68918,21.40614,-1," Ε.Ο. ΠΑΤΡΩΝ",,27100,ΠΥΡΓΟΣ,EL,Greece,,,,,,,,2621082300,manager@1707.syzefxis.gov.gr,,15/04/2020,16/04/2020,
112,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΗΛΕΙΑΣ,Ν.Μ. ΑΜΑΛΙΑΔΑΣ,37.7915,21.3558,-1,ΕΥΑΓΓΕΛΙΣΤΡΙΑΣ,128,27200,ΑΜΑΛΙΑΔΑ,EL,Greece,,,,,,,,2622360100,,,15/04/2020,16/04/2020,
113,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΗΛΕΙΑΣ,Ν.Μ.-ΚΥ ΚΡΕΣΤΕΝΩΝ,37.58440017700195,21.675443649291992,-1,ΚΡΕΣΤΕΝΑ,,27055,ΚΡΕΣΤΕΝΑ,EL,Greece,,,,,,,,2625022222/2625022429/2625360212,grammateiagnk@yahoo.gr,,15/04/2020,16/04/2020,
114,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΠΑΤΡΩΝ,Ν.Μ. Ο ΑΓΙΟΣ ΑΝΔΡΕΑΣ,38.23267,21.74774,-1,ΤΣΕΡΤΙΔΟΥ,1,26335,ΠΑΤΡΑ,EL,Greece,,,,,,,,2613601000,"aletsios@agandreashosp.gr, sec.manager@agandreashosp.gr",,15/04/2020,16/04/2020,
115,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΠΑΤΡΩΝ,"Ν.Μ. ΘΩΡΑΚΟΣ ",38.23435974121094,21.74173927307129,-1,ΓΗΡΟΚΟΜΕΙΟΥ,118,26226,ΠΑΤΡΑ,EL,Greece,,,,,,,,2613 600300-301,pliroforiki@1735.syxefxis.gov.gr,,15/04/2020,16/04/2020,
116,"ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΠΑΙΔΩΝ ΠΑΤΡΩΝ ""ΚΑΡΑΜΑΝΔΑΝΕΙΟ""",,38.23821,21.76166,-1,"ΕΡΥΘΡΟΥ ΣΤΑΥΡΟΥ ",40,26331,ΠΑΤΡΑ,EL,Greece,,,,,,,,2610635100,dioikitis.karaman@gmail.com,,15/04/2020,16/04/2020,
117,ΠΑΝΕΠΙΣΤΗΜΙΑΚΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΠΑΤΡΩΝ,,38.27956008911133,21.862579345703125,-1,ΡΙΟ ΠΑΤΡΩΝ,,26504,ΡΙΟ ΠΑΤΡΩΝ,EL,Greece,,,,,,,,2613603000-001,haralabosbonanos@yahoo.com,,15/04/2020,16/04/2020,
118,"Γενικό Νοσοκομείο Χανίων ""Ο Άγιος Γεώργιος""",,35.48360824584961,24.012760162353516,-1,Μουρνιές,,73300,Χανιά,EL,Greece,,,,,,,,"28213-42000, 28210-22000",,http://www.chaniahospital.gr/,15/04/2020,16/04/2020,
119,Γενικό Νοσοκομείο Ρεθύμνου,,35.36482,24.47174,-1,Τρανταλίδου,17,74100,Ρέθυμνο,EL,Greece,,,,,,,,"28313-42100, 28310-87100",,http://www.rethymnohospital.gr/,15/04/2020,16/04/2020,
120,Πανεπιστημιακό Γενικό Νοσοκομείο Ηρακλείου,,35.303217,25.081321,-1,"Διασταύρωση Βουτών - Σταυρακίων, Βούτες Ηρακλείου",,,Κρήτης,EL,Greece,,,,,,,,"2810-392111, 2813402111",,http://www.pagni.gr/,15/04/2020,16/04/2020,
121,"Γενικό Νοσοκομείο Ηρακλείου ""Βενιζέλειο- Πανάνειο""",,35.34244918823242,25.153339385986328,-1,"Λεωφόρος Κνωσσού, Ηράκλειο Κρήτης",,,,EL,Greece,,,,,,,,"2813-408000, 2810-368000",,http : //www.venizeleio.gr/,15/04/2020,16/04/2020,
122,Γενικό Νοσοκομείο - Κέντρο Υγείας Σητείας,,35.18843460083008,26.14878273010254,-1,Ξηροκαμάρες,,72300,Σητεία,EL,Greece,,,,,,,,28433-40100,,http://www.ghsitia.gr/,15/04/2020,16/04/2020,
123,Γενικό Νοσοκομείο - Κέντρο Υγείας Νεάπολης,,35.279991149902344,25.603235244750977,-1,Γ. Διαλυνά,,72400,Νεάπολη,EL,Greece,,,,,,,,28413-40801,,http://www.dialynakeio.com,15/04/2020,16/04/2020,
124,Γενικό Νοσοκομείο Αγίου Νικολάου,,35.19214,25.71447,-1,Κνωσσού,4,72100,Άγιος Νικόλαος,EL,Greece,,,,,,,,"28413-43000, 28410-66000",,,15/04/2020,16/04/2020,
