id,hospital_name,site_name,lat,lon,geo_qual,street,house_number,postcode,city,cc,country,cap_beds,cap_prac,cap_rooms,emergency,facility_type,public_private,list_specs,tel,email,url,ref_date,pub_date
212,Southend Hospital,,51.55383682,0.688631773,-1,,,SS0 0RY,Westcliff-on-Sea,UK,United Kingdom,,,,,Hospital,public,,1702435555,,http://www.southend.nhs.uk,,30/03/2020
213,Brentwood Community Hospital,,51.62355042,0.316414982,-1,,,CM15 8DR,Brentwood,UK,United Kingdom,,,,,Hospital,public,,1277695000,,,,30/03/2020
214,Royal Free Hospital,,51.55322266,-0.165309235,-1,,,NW3 2QG,London,UK,United Kingdom,,,,,Hospital,public,,2077940500,rf.pals@nhs.net,http://www.royalfree.nhs.uk/,,30/03/2020
215,Finchley Memorial Hospital,,51.60545731,-0.176605821,-1,,,N12 0JE,London,UK,United Kingdom,,,,,Hospital,public,,2083497500,,,,30/03/2020
216,Edgware Community Hospital,,51.6064949,-0.271227777,-1,,,HA8 0AD,Edgware,UK,United Kingdom,,,,,Hospital,public,,2089522381,,http://www.royalfree.nhs.uk,,30/03/2020
217,The Royal National Orthopaedic Hospital (Stanmore),,51.63256454,-0.31042096,-1,,,HA7 4LP,Stanmore,UK,United Kingdom,,,,,Hospital,public,,2089542300,enquiries@rnoh.nhs.uk,http://www.rnoh.nhs.uk/index.htm,,30/03/2020
218,Royal National Orthopaedic Hospital (Bolsover Street),,51.52331161,-0.143274531,-1,,,W1W 5AQ,London,UK,United Kingdom,,,,,Hospital,public,,2089542300,enquiries@rnoh.nhs.uk,http://www.rnoh.nhs.uk/,,30/03/2020
219,North Middlesex University Hospital,,51.61309433,-7.37E-02,-1,,,N18 1QX,London,UK,United Kingdom,,,,,Hospital,public,,2088872000,,http://www.northmid.nhs.uk,,30/03/2020
220,Hillingdon Hospital,,51.52607727,-0.461160362,-1,,,UB8 3NN,Uxbridge,UK,United Kingdom,,,,,Hospital,public,,1895238282,,https://www.thh.nhs.uk,,30/03/2020
221,Mount Vernon Hospital,,51.61492538,-0.445808202,-1,,,HA6 2RN,Northwood,UK,United Kingdom,,,,,Hospital,public,,1923826111,,https://www.thh.nhs.uk,,30/03/2020
222,Kingston Hospital,,51.41482544,-0.282609493,-1,,,KT2 7QB,Kingston Upon Thames,UK,United Kingdom,,,,,Hospital,public,,2085467711,khft.pals@nhs.net,http://www.kingstonhospital.nhs.uk/,,30/03/2020
223,Musgrove Park Hospital,,51.01157761,-3.121679544,-1,,,TA1 5DA,Taunton,UK,United Kingdom,,,,,Hospital,public,,1823333444,,http://www.musgroveparkhospital.nhs.uk,,30/03/2020
224,Dorset County Hospital,,50.71294403,-2.446922541,-1,,,DT1 2JY,Dorchester,UK,United Kingdom,,,,,Hospital,public,,1305251150,headquarters@dchft.nhs.uk,http://www.dchft.nhs.uk,,30/03/2020
225,Manor Hospital,,52.58233261,-1.998909116,-1,,,WS2 9PS,Walsall,UK,United Kingdom,,,,,Hospital,public,,1922721172,contactus@walsallhealthcare.nhs.uk,http://www.walsallhealthcare.nhs.uk,,30/03/2020
226,Victoria Central Hospital,,53.41566086,-3.045850515,-1,,,CH44 5UF,Wallasey,UK,United Kingdom,,,,,Hospital,public,,1516785111,wuth.patientexperience@nhs.net,http://www.wuth.nhs.uk,,30/03/2020
227,Arrowe Park Hospital,,53.36962891,-3.096800804,-1,,,CH49 5PE,Wirral,UK,United Kingdom,,,,,Hospital,public,,1516785111,wih-tr.patientrelations@nhs.net,http://www.wuth.nhs.uk,,30/03/2020
228,Clatterbridge Hospital,,53.33288956,-3.024122,-1,,,CH63 4JY,Wirral,UK,United Kingdom,,,,,Hospital,public,,1513344000,wih-tr.patientrelations@nhs.net,http://www.wuth.nhs.uk,,30/03/2020
229,Whiston Hospital,,53.42047501,-2.784939051,-1,,,L35 5DR,Prescot,UK,United Kingdom,,,,,Hospital,public,,1514261600,kim.hughes@sthk.nhs.uk,http://www.sthk.nhs.uk,,30/03/2020
230,St Helens Hospital,,53.43953323,-2.718886852,-1,,,WA9 3DA,St. Helens,UK,United Kingdom,,,,,Hospital,public,,1514261600,kim.hughes@sthk.nhs.uk,http://www.sthk.nhs.uk,,30/03/2020
231,Liverpool Heart and Chest Hospital,,53.4111557,-2.89797473,-1,,,L14 3PE,Liverpool,UK,United Kingdom,,,,,Hospital,public,,1516001616,,http://www.lhch.nhs.uk,,30/03/2020
232,Alder Hey Children's NHS Foundation Trust,,53.41930389,-2.897731543,-1,,,L12 2AP,Liverpool,UK,United Kingdom,,,,,Hospital,public,,1512284811,,http://www.alderhey.nhs.uk,,30/03/2020
233,Leighton Hospital,,53.11769104,-2.475848436,-1,,,CW1 4QJ,Crewe,UK,United Kingdom,,,,,Hospital,public,,1270255141,,http://www.mchft.nhs.uk,,30/03/2020
234,Victoria Infirmary (Northwich),,53.26189423,-2.519784451,-1,,,CW8 1AW,Northwich,UK,United Kingdom,,,,,Hospital,public,,1606564000,,http://www.mcht.nhs.uk,,30/03/2020
235,The Christie main site,,53.42977142,-2.230110168,-1,,,M20 4BX,Manchester,UK,United Kingdom,,,,,Hospital,public,,1614463000,enquiries@christie.nhs.uk,http://www.christie.nhs.uk/,,30/03/2020
236,North Devon District Hospital,,51.09217453,-4.0504179,-1,,,EX31 4JB,Barnstaple,UK,United Kingdom,,,,,Hospital,public,,1271322577,ndht.contactus@nhs.net,http://www.northdevonhealth.nhs.uk,,30/03/2020
237,Ilfracombe Tyrrell Hospital,,51.20452118,-4.124407291,-1,,,EX34 8JF,Ilfracombe,UK,United Kingdom,,,,,Hospital,public,,1271863448,,http://www.northdevonhealth.nhs.uk/services/community/ilfracombe-tyrrell-hospital/,,30/03/2020
238,Holsworthy Hospital,,50.81832886,-4.349647999,-1,,,EX22 6JQ,Holsworthy,UK,United Kingdom,,,,,Hospital,public,,1409253424,,http://www.northdevonhealth.nhs.uk/services/community/holsworthy-hospital/,,30/03/2020
239,Bideford Hospital,,51.01782608,-4.21274519,-1,,,EX39 3AG,Bideford,UK,United Kingdom,,,,,Hospital,public,,1271322577,,http://www.northdevonhealth.nhs.uk/services/community/bideford-hospital/,,30/03/2020
240,Torrington Hospital,,50.9547348,-4.136956215,-1,,,EX38 7BJ,Torrington,UK,United Kingdom,,,,,Hospital,public,,1805622208,,http://www.northdevonhealth.nhs.uk/services/community/torrington/,,30/03/2020
241,South Molton Hospital,,51.01707077,-3.839224815,-1,,,EX36 4DP,South Molton,UK,United Kingdom,,,,,Hospital,public,,1769572164,,http://www.northdevonhealth.nhs.uk/services/community/south-molton-hospital/,,30/03/2020
242,Bedford Hospital South Wing,,52.12826538,-0.472480506,-1,,,MK42 9DJ,Bedford,UK,United Kingdom,,,,,Hospital,public,,1234355122,communications@bedfordhospital.nhs.uk,http://www.bedfordhospital.nhs.uk/index.asp,,30/03/2020
243,Bedford Hospital North Wing,,52.14118958,-0.46176514,-1,,,MK40 2NS,Bedford,UK,United Kingdom,,,,,Hospital,public,,1234355122,communications@bedfordhospital.nhs.uk,https://www.bedfordhospital.nhs.uk/our-departments/clinical-departments/physiotherapy/out-patient-ph,,30/03/2020
244,Luton and Dunstable Hospital,,51.89414597,-0.474415451,-1,,,LU4 0DZ,Luton,UK,United Kingdom,,,,,Hospital,public,,1582491166,pals@ldh.nhs.uk,https://www.ldh.nhs.uk/,,30/03/2020
245,St Monicas Hospital,,54.11840439,-1.189312696,-1,,,YO61 3JD,York,UK,United Kingdom,,,,,Hospital,public,,1347821214,,https://www.yorkhospitals.nhs.uk/our_hospitals/st_monicas_easingwold/,,30/03/2020
246,The York Hospital,,53.96895218,-1.084269643,-1,,,YO31 8HE,York,UK,United Kingdom,,,,,Hospital,public,,1904631313,,http://www.york.nhs.uk,,30/03/2020
247,"Malton, Norton & District Hospital",,54.13724518,-0.806531847,-1,,,YO17 7NG,Malton,UK,United Kingdom,,,,,Hospital,public,,1653693041,,http://www.york.nhs.uk,,30/03/2020
248,White Cross Rehabilitation Hospital,,53.97165298,-1.076465845,-1,,,YO31 8JR,York,UK,United Kingdom,,,,,Hospital,public,,1904724226,,http://www.york.nhs.uk,,30/03/2020
249,St Helens Rehabilitation Hospital,,53.94363022,-1.106458187,-1,,,YO24 1HD,York,UK,United Kingdom,,,,,Hospital,public,,1904724626,,,,30/03/2020
250,Harrogate District Hospital,,53.99380875,-1.517558336,-1,,,HG2 7SX,Harrogate,UK,United Kingdom,,,,,Hospital,public,,1423885959,hello@hdft.nhs.uk,http://www.hdft.nhs.uk/,,30/03/2020
251,Ripon and District Community Hospital,,54.13543701,-1.52717948,-1,,,HG4 2PR,Ripon,UK,United Kingdom,,,,,Hospital,public,,1423542900,hello@hdft.nhs.uk,http://www.hdft.nhs.uk,,30/03/2020
252,The New Selby War Memorial Hospital - Harrogate and District NHS Foundation Trust,,53.77748871,-1.078320146,-1,,,YO8 9BX,Selby,UK,United Kingdom,,,,,Hospital,public,,1904724300,,http://www.hdft.nhs.uk,,30/03/2020
253,Airedale General Hospital,,53.89801788,-1.962679625,-1,,,BD20 6TD,Keighley,UK,United Kingdom,,,,,Hospital,public,,1535652511,,http://www.airedale-trust.nhs.uk/,,30/03/2020
254,Castleberg Hospital,,54.06954956,-2.292192698,-1,,,BD24 0BN,Settle,UK,United Kingdom,,,,,Hospital,public,,1729823515,personnel.dept@anhst.nhs.uk,http://www.airedale-trust.nhs.uk/,,30/03/2020
255,Skipton General Hospital,,53.95569611,-2.018997669,-1,,,BD23 2RJ,Skipton,UK,United Kingdom,,,,,Hospital,public,,1756792233,personnel.dept@anhst.nhs.uk,http://www.airedale-trust.nhs.uk/,,30/03/2020
256,Sheffield Children's Hospital,,53.38060379,-1.490613818,-1,,,S10 2TH,Sheffield,UK,United Kingdom,,,,,Hospital,public,,1142717000,sheffield.childrenshospital@sch.nhs.uk,http://www.sheffieldchildrens.nhs.uk/,,30/03/2020
257,The Queen Elizabeth Hospital,,52.75660706,0.446693152,-1,,,PE30 4ET,King's Lynn,UK,United Kingdom,,,,,Hospital,public,,1553613613,,http://www.qehkl.nhs.uk,,30/03/2020
258,Paulton Hospital,,51.29867935,-2.493281364,-1,,,BS39 7SB,Bristol,UK,United Kingdom,,,,,Hospital,public,,1761412315,,,,30/03/2020
259,"Royal United Hospitals, Bath",,51.39167023,-2.39120388,-1,,,BA1 3NG,Bath,UK,United Kingdom,,,,,Hospital,public,,1225428331,webmaster@ruh.nhs.uk,http://www.ruh.nhs.uk/,,30/03/2020
260,Poole Hospital,,50.72199249,-1.973102927,-1,,,BH15 2JB,Poole,UK,United Kingdom,,,,,Hospital,public,,1202665511,,http://www.poole.nhs.uk/,,30/03/2020
261,Milton Keynes Hospital,,52.02637482,-0.73576653,-1,,,MK6 5LD,Milton Keynes,UK,United Kingdom,,,,,Hospital,public,,1908660033,,http://www.mkuh.nhs.uk,,30/03/2020
262,Basildon Hospital - Dermatology Canvey Island,,51.52022171,0.591000795,-1,,,SS8 0JA,Canvey Island,UK,United Kingdom,,,,,Hospital,public,,,,,,30/03/2020
263,Basildon Hospital - Dermatology Benfleet,,51.57055283,0.553597927,-1,,,SS7 4EX,Benfleet,UK,United Kingdom,,,,,Hospital,public,,,,,,30/03/2020
264,Basildon University Hospital,,51.55767441,0.450571179,-1,,,SS16 5NL,Basildon,UK,United Kingdom,,,,,Hospital,public,,1268524900,pals@btuh.nhs.uk,http://www.basildonandthurrock.nhs.uk/,,30/03/2020
265,Colchester General Hospital,,51.91016388,0.899196804,-1,,,CO4 5JL,Colchester,UK,United Kingdom,,,,,Hospital,public,,1206747474,communications@colchesterhospital.nhs.uk,https://www.esneft.nhs.uk/,,30/03/2020
266,Essex County Hospital,,51.8870697,0.889149308,-1,,,CO3 3NB,Colchester,UK,United Kingdom,,,,,Hospital,public,,1206747474,info@colchesterhospital.nhs.uk,http://www.colchesterhospital.nhs.uk,,30/03/2020
267,Halstead Hospital,,51.94809341,0.637966037,-1,,,CO9 2DL,Halstead,UK,United Kingdom,,,,,Hospital,public,,1787291022,,http://www.midessex.nhs.uk/,,30/03/2020
268,Bognor Regis War Memorial Hospital,,50.79336548,-0.675404251,-1,,,PO22 9PP,Bognor Regis,UK,United Kingdom,,,,,Hospital,public,,1243865418,,http://www.sussexcommunity.nhs.uk/services/locations/bognor_regis_hospital.htm,,30/03/2020
269,Frimley Park Hospital,,51.31966782,-0.742014408,-1,,,GU16 7UJ,Camberley,UK,United Kingdom,,,,,Hospital,public,,1276604604,,https://www.fhft.nhs.uk/,,30/03/2020
270,St Ann's Hospital,,50.69874191,-1.9272542,-1,,,BH13 7LN,Poole,UK,United Kingdom,,,,,Hospital,public,,1202708881,,http://www.dorsethealthcare.nhs.uk,,30/03/2020
271,Nightingale House/Court/Florence House,,50.71672821,-1.904407144,-1,,,BH4 8EW,Bournemouth,UK,United Kingdom,,,,,Hospital,public,,1202584301,,http://www.dorsethealthcare.nhs.uk,,30/03/2020
272,Alderney Hospital,,50.7497139,-1.940967441,-1,,,BH12 4NB,Poole,UK,United Kingdom,,,,,Hospital,public,,1202735537,,http://www.dorsethealthcare.nhs.uk,,30/03/2020
273,Kimmeridge Court,,50.69874191,-1.9272542,-1,,,BH13 7LN,Poole,UK,United Kingdom,,,,,Hospital,public,,1202492147,,http://www.dorsethealthcare.nhs.uk,,30/03/2020
274,Fairmile House,,50.74319458,-1.792006493,-1,,,BH23 2JT,Christchurch,UK,United Kingdom,,,,,Hospital,public,,1202858100,,http://www.dorsethealthcare.nhs.uk,,30/03/2020
275,Pebble Lodge,,50.71672821,-1.904407144,-1,,,BH4 8EW,Bournemouth,UK,United Kingdom,,,,,Hospital,public,,1202545400,,http://www.wheresyourheadat.co.uk,,30/03/2020
276,Oakcroft,,50.78026581,-1.97830379,-1,,,BH21 1RR,Wimborne,UK,United Kingdom,,,,,Hospital,public,,01202  848547,,http://www.wheresyourheadat.co.uk,,30/03/2020
277,Weymouth Community Hospital,,50.62104034,-2.450997829,-1,,,DT4 7TB,Weymouth,UK,United Kingdom,,,,,Hospital,public,,1305760022,,https://www.dorsethealthcare.nhs.uk/patients-and-visitors/our-services-hospitals/community-hospitals,,30/03/2020
278,Westhaven Hospital,,50.615242,-2.480030775,-1,,,DT4 0QE,Weymouth,UK,United Kingdom,,,,,Hospital,public,,1305786116,,http://www.dorsethealthcare.nhs.uk,,30/03/2020
279,Portland Hospital,,50.5658226,-2.444808483,-1,,,DT5 1AX,Portland,UK,United Kingdom,,,,,Hospital,public,,1305820341,,http://www.dorsethealthcare.nhs.uk,,30/03/2020
280,Bridport Community Hospital,,50.74161148,-2.769914389,-1,,,DT6 5DR,Bridport,UK,United Kingdom,,,,,Hospital,public,,1308422371,,http://www.dorsethealthcare.nhs.uk,,30/03/2020
281,Blandford Community Hospital,,50.86307526,-2.167970181,-1,,,DT11 7DD,Blandford Forum,UK,United Kingdom,,,,,Hospital,public,,1258456541,,http://www.dorsethealthcare.nhs.uk,,30/03/2020
282,Westminster Memorial Hospital,,51.00472641,-2.200136185,-1,,,SP7 8BD,Shaftesbury,UK,United Kingdom,,,,,Hospital,public,,1747851535,,http://www.dorsethealthcare.nhs.uk,,30/03/2020
283,Yeatman Hospital,,50.94966888,-2.519826412,-1,,,DT9 3JU,Sherborne,UK,United Kingdom,,,,,Hospital,public,,1935813991,,http://www.dorsethealthcare.nhs.uk,,30/03/2020
284,Wareham Community Hospital,,50.68698883,-2.116732836,-1,,,BH20 4QQ,Wareham,UK,United Kingdom,,,,,Hospital,public,,1929552433,,http://www.dorsethealthcare.nhs.uk,,30/03/2020
285,Victoria Hospital,,50.80220032,-1.995904088,-1,,,BH21 1ER,Wimborne,UK,United Kingdom,,,,,Hospital,public,,1202856410,,http://www.dorsethealthcare.nhs.uk,,30/03/2020
286,Swanage Community Hospital,,50.60551453,-1.961199522,-1,,,BH19 2ES,Swanage,UK,United Kingdom,,,,,Hospital,public,,1929422282,,http://www.dorsethealthcare.nhs.uk,,30/03/2020
287,St Leonards Community Hospital (Dorset),,50.81726456,-1.856563926,-1,,,BH24 2RR,Ringwood,UK,United Kingdom,,,,,Hospital,public,,1202584200,,http://www.dorsethealthcare.nhs.uk,,30/03/2020
288,Christchurch Hospital,,50.74516678,-1.790141106,-1,,,BH23 2JX,Christchurch,UK,United Kingdom,,,,,Hospital,public,,1202486361,webmaster@rbch.nhs.uk,http://www.rbch.nhs.uk,,30/03/2020
289,Royal Bournemouth Hospital,,50.74748611,-1.820505619,-1,,,BH7 7DW,Bournemouth,UK,United Kingdom,,,,,Hospital,public,,1202303626,communications@rbch.nhs.uk,http://www.rbch.nhs.uk/,,30/03/2020
290,Elmville Unit at Monkton Hall,,54.96662521,-1.501260161,-1,,,NE32 5NN,Jarrow,UK,United Kingdom,,,,,Hospital,public,,1912832583,,,,30/03/2020
291,South Tyneside District Hospital,,54.97197342,-1.42821002,-1,,,NE34 0PL,South Shields,UK,United Kingdom,,,,,Hospital,public,,1914041000,chris.morgan@stft.nhs.uk,http://www.stft.nhs.uk/,,30/03/2020
292,Primrose Hill Hospital,,54.967659,-1.485705614,-1,,,NE32 5HA,Jarrow,UK,United Kingdom,,,,,Hospital,public,,1914516375,chris.morgan@sthct.nhs.uk,http://www.sthct.nhs.uk/,,30/03/2020
293,Palmer Community Hospital,,54.98065948,-1.49196136,-1,,,NE32 3UX,Jarrow,UK,United Kingdom,,,,,Hospital,public,,1914028000,chris.morgan@stft.nhs.uk,http://www.stft.nhs.uk/,,30/03/2020
294,West Cornwall Hospital (Penzance),,50.1220665,-5.542964458,-1,,,TR18 2PF,Penzance,UK,United Kingdom,,,,,Hospital,public,,1736874000,rcht.patientexperience@nhs.net,http://www.royalcornwall.nhs.uk,,30/03/2020
295,St Michael's Hospital,,50.1803627,-5.42441082,-1,,,TR27 4JA,Hayle,UK,United Kingdom,,,,,Hospital,public,,1736758854,rcht.patientexperience@nhs.net,http://www.royalcornwall.nhs.uk,,30/03/2020
296,Royal Cornwall Hospital (Treliske),,50.26654053,-5.094248295,-1,,,TR1 3LQ,Truro,UK,United Kingdom,,,,,Hospital,public,,1872250000,rcht.patientexperience@nhs.net,http://www.royalcornwall.nhs.uk,,30/03/2020
297,Aintree University Hospital,,53.46632767,-2.931089401,-1,,,L9 7AL,Liverpool,UK,United Kingdom,,,,,Hospital,public,,1515255980,,http://www.aintreehospital.nhs.uk,,30/03/2020
298,Royal Liverpool University Hospital,,53.40951157,-2.964794159,-1,,,L7 8XP,Liverpool,UK,United Kingdom,,,,,Hospital,public,,,,,,30/03/2020
299,Liverpool Women's NHS Foundation Trust,,53.3984642,-2.960062504,-1,,,L8 7SS,Liverpool,UK,United Kingdom,,,,,Hospital,public,,1517089988,,http://www.liverpoolwomens.nhs.uk/,,30/03/2020
300,"The Walton Centre ",,53.46640015,-2.930985451,-1,,,L9 7LJ,Liverpool,UK,United Kingdom,,,,,Hospital,public,,1515253611,enquiries@thewaltoncentre.nhs.uk,http://www.thewaltoncentre.nhs.uk,,30/03/2020
301,King George Hospital,,51.58054352,0.112121284,-1,,,IG3 8YB,Ilford,UK,United Kingdom,,,,,Hospital,public,,3304004333,,http://www.bhrhospitals.nhs.uk/,,30/03/2020
302,Queen's Hospital,,51.56942749,0.180405304,-1,,,RM7 0AG,Romford,UK,United Kingdom,,,,,Hospital,public,,1708435000,,http://www.bhrhospitals.nhs.uk,,30/03/2020
303,Barnsley Hospital,,53.55913544,-1.499477983,-1,,,S75 2EP,Barnsley,UK,United Kingdom,,,,,Hospital,public,,1226730000,,http://www.barnsleyhospital.nhs.uk,,30/03/2020
304,Rotherham Hospital,,53.41397476,-1.342865467,-1,,,S60 2UD,Rotherham,UK,United Kingdom,,,,,Hospital,public,,01709 82 0000,communication@rothgen.nhs.uk,http://www.therotherhamft.nhs.uk,,30/03/2020
305,Chesterfield Royal Hospital,,53.2362175,-1.400036573,-1,,,S44 5BL,Chesterfield,UK,United Kingdom,,,,,Hospital,public,,1246277271,crhft.communications@nhs.net,http://www.chesterfieldroyal.nhs.uk,,30/03/2020
306,The Mount,,53.80408096,-1.558837056,-1,,,LS2 9LN,Leeds,UK,United Kingdom,,,,,Hospital,public,,1138555000,pals.lypft@nhs.net,http://www.leedsandyorkpft.nhs.uk/,,30/03/2020
307,St Mary's Hospital,,53.79990768,-1.612384319,-1,,,LS12 3QE,Leeds,UK,United Kingdom,,,,,Hospital,public,,1138555000,pals.lypft@nhs.net,http://www.leedsandyorkpft.nhs.uk/home,,30/03/2020
308,Newsam Centre,,53.80493927,-1.471471786,-1,,,LS14 6WB,Leeds,UK,United Kingdom,,,,,Hospital,public,,1138556300,pals.lypft@nhs.net,http://www.leedsandyorkpft.nhs.uk/,,30/03/2020
309,Becklin Centre,,53.80526352,-1.524477124,-1,,,LS9 7BE,Leeds,UK,United Kingdom,,,,,Hospital,public,,1138555000,pals.lypft@nhs.net,http://www.leedsandyorkpft.nhs.uk/home,,30/03/2020
310,Royal Papworth Hospital,,52.17238617,0.136189625,-1,,,CB2 0AY,Cambridge,UK,United Kingdom,,,,,Hospital,public,,1223638000,papworth.communications@nhs.net,https://royalpapworth.nhs.uk/our-hospital/getting-here,,30/03/2020
311,Stamford and Rutland Hospital,,52.65537262,-0.468735933,-1,,,PE9 1UA,Stamford,UK,United Kingdom,,,,,Hospital,public,,1733678000,,http://www.peterboroughandstamford.nhs.uk,,30/03/2020
312,Peterborough City Hospital,,52.58392334,-0.279370904,-1,,,PE3 9GZ,Peterborough,UK,United Kingdom,,,,,Hospital,public,,1733678000,,https://www.nwangliaft.nhs.uk/,,30/03/2020
313,James Paget University Hospital,,52.5616684,1.717994452,-1,,,NR31 6LA,Great Yarmouth,UK,United Kingdom,,,,,Hospital,public,,1493452452,pals@jpaget.nhs.uk,http://www.jpaget.nhs.uk/,,30/03/2020
314,West Suffolk Hospital,,52.23166275,0.70919019,-1,,,IP33 2QZ,Bury St. Edmunds,UK,United Kingdom,,,,,Hospital,public,,1284713000,,http://www.wsh.nhs.uk,,30/03/2020
315,Addenbrooke's,,52.17513275,0.140753239,-1,,,CB2 0QQ,Cambridge,UK,United Kingdom,,,,,Hospital,public,,1223245151,contactcentre@addenbrookes.nhs.uk,https://www.cuh.nhs.uk/addenbrookes-hospital,,30/03/2020
316,Rosie Hospital,,52.17326355,0.139422864,-1,,,CB2 0QQ,Cambridge,UK,United Kingdom,,,,,Hospital,public,,1223245151,contactcentre@addenbrookes.nhs.uk,https://www.cuh.nhs.uk/rosie-hospital,,30/03/2020
317,Royston Hospital,,52.04084396,-2.18E-02,-1,,,SG8 9EN,Royston,UK,United Kingdom,,,,,Hospital,public,,,,,,30/03/2020
318,Saffron Walden Community Hospital,,52.02357101,0.256233364,-1,,,CB11 3HY,Saffron Walden,UK,United Kingdom,,,,,Hospital,public,,,,,,30/03/2020
319,Wellington Community Hospital,,50.97667694,-3.227399349,-1,,,TA21 8QQ,Wellington,UK,United Kingdom,,,,,Hospital,public,,1823662663,,http://www.sompar.nhs.uk/our_services/adult_services/hospitals/wellington_hospital,,30/03/2020
320,Chard  Community Hospital,,50.875,-2.952359438,-1,,,TA20 1NF,Chard,UK,United Kingdom,,,,,Hospital,public,,1460238220,,http://www.sompar.nhs.uk/what-we-do/community-hospitals/,,30/03/2020
321,Minehead Community Hospital,,51.20011902,-3.461884022,-1,,,TA24 6DF,Minehead,UK,United Kingdom,,,,,Hospital,public,,1643701701,,http://www.sompar.nhs.uk/our_services/adult_services/hospitals/minehead_hospital,,30/03/2020
322,Williton Community Hospital,,51.1628952,-3.323194981,-1,,,TA4 4RA,Taunton,UK,United Kingdom,,,,,Hospital,public,,1984635600,,http://www.sompar.nhs.uk/our_services/adult_services/hospitals/williton_hospital,,30/03/2020
323,Shepton Mallet Community Hospital,,51.19057846,-2.562471867,-1,,,BA4 4PG,Shepton Mallet,UK,United Kingdom,,,,,Hospital,public,,1749342931,,http://www.sompar.nhs.uk/our_services/adult_services/hospitals/shepton_mallet_hospital,,30/03/2020
324,West Mendip Community Hospital,,51.16048431,-2.699217319,-1,,,BA6 8JD,Glastonbury,UK,United Kingdom,,,,,Hospital,public,,1458836450,,http://www.sompar.nhs.uk/our_services/adult_services/hospitals/west_mendip_hospital,,30/03/2020
325,Crewkerne Community Hospital,,50.88012314,-2.797923803,-1,,,TA18 8BG,Crewkerne,UK,United Kingdom,,,,,Hospital,public,,146072491,,http://www.sompar.nhs.uk/our_services/adult_services/hospitals/crewkerne_hospital,,30/03/2020
326,South Petherton Community Hospital,,50.95315933,-2.798263073,-1,,,TA13 5EF,South Petherton,UK,United Kingdom,,,,,Hospital,public,,1460243000,,http://www.sompar.nhs.uk/our_services/adult_services/hospitals/south_petherton_hospital,,30/03/2020
327,Wincanton Community Hospital,,51.05875778,-2.418154716,-1,,,BA9 9DQ,Wincanton,UK,United Kingdom,,,,,Hospital,public,,1963828444,,http://www.sompar.nhs.uk/our_services/adult_services/hospitals/wincanton_hospital,,30/03/2020
328,"Dene Barton Community Hospital ",,51.03759003,-3.182197571,-1,,,TA4 1DD,Taunton,UK,United Kingdom,,,,,Hospital,public,,1823431930,,http://www.sompar.nhs.uk/our_services/adult_services/hospitals/dene_barton_hospital,,30/03/2020
329,"Frome Community Hospital ",,51.23731995,-2.311554432,-1,,,BA11 2FH,Frome,UK,United Kingdom,,,,,Hospital,public,,1373454740,,http://www.sompar.nhs.uk/our_services/adult_services/hospitals/frome_hospital,,30/03/2020
330,Royal Devon and Exeter Hospital (Wonford),,50.71670914,-3.506666422,-1,,,EX2 5DW,Exeter,UK,United Kingdom,,,,,Hospital,public,,1392411611,rde-tr.pals@nhs.net,http://www.rdehospital.nhs.uk/,,30/03/2020
331,Heavitree Hospital,,50.72439194,-3.514011145,-1,,,EX1 2ED,Exeter,UK,United Kingdom,,,,,Hospital,public,,1392411611,,www.rdehospital.nhs.uk,,30/03/2020
332,Okehampton Community Hospital,,50.74192047,-3.99718833,-1,,,EX20 1PN,Okehampton,UK,United Kingdom,,,,,Hospital,public,,1837658000,,,,30/03/2020
333,Ottery St Mary Hospital,,50.75011826,-3.291560888,-1,,,EX11 1DN,Ottery St Mary,UK,United Kingdom,,,,,Hospital,public,,1404816000,,,,30/03/2020
334,Tiverton and District Hospital,,50.90941238,-3.492953062,-1,,,EX16 6NT,Tiverton,UK,United Kingdom,,,,,Hospital,public,,1884235400,,,,30/03/2020
335,Honiton Hospital,,50.79493332,-3.186563015,-1,,,EX14 2DE,Honiton,UK,United Kingdom,,,,,Hospital,public,,1404540540,,,,30/03/2020
336,Axminster Hospital,,50.7838974,-2.996254683,-1,,,EX13 5DU,Axminster,UK,United Kingdom,,,,,Hospital,public,,1297630400,,,,30/03/2020
337,Exmouth Hospital,,50.62055206,-3.401594639,-1,,,EX8 2JN,Exmouth,UK,United Kingdom,,,,,Hospital,public,,1395279684,,,,30/03/2020
338,Victoria Hospital (Sidmouth),,50.68161392,-3.239641666,-1,,,EX10 8EW,Sidmouth,UK,United Kingdom,,,,,Hospital,public,,,,,,30/03/2020
339,Rampton Hospital,,53.2903862,-0.838197649,-1,,,DN22 0PD,Retford,UK,United Kingdom,,,,,Hospital,public,,01777 24 8321,,http://www.nottinghamshirehealthcare.nhs.uk/rampton-hospital,,30/03/2020
340,Lings Bar Hospital,,52.92256546,-1.09980166,-1,,,NG2 6PR,Nottingham,UK,United Kingdom,,,,,Hospital,public,,1159455577,,,,30/03/2020
341,Southampton General Hospital,,50.93302155,-1.435089946,-1,,,SO16 6YD,Southampton,UK,United Kingdom,,,,,Hospital,public,,2380777222,patientsupportservices@uhs.nhs.uk,http://www.uhs.nhs.uk,,30/03/2020
