id,hospital_name,site_name,lat,lon,geo_qual,street,house_number,postcode,city,cc,country,cap_beds,cap_prac,cap_rooms,emergency,facility_type,public_private,list_specs,tel,email,url,ref_date,pub_date,comments
00156/18/2017,Samodzielny Publiczny Zespół Opieki Zdrowotnej w Lesku,,49.47069,22.32994,1,Kazimierza Wielkiego,4,38-600,Lesko,PL,Poland,,,,,,,,13 469 65 58,chirurgia@spzozlesko.pl,,29/03/2020,16/04/2020,
00161/18/2017,SAMODZIELNY PUBLICZNY ZESPÓŁ OPIEKI ZDROWOTNEJ W LEŻAJSKU,,50.27183,22.40148,1,Leśna,22,37-300,Leżajsk,PL,Poland,,,,,,,,17 240 48 22,spzoz.lezajsk@pro.onet.pl,,29/03/2020,16/04/2020,
00171/18/2017,SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W LUBACZOWIE,,50.17112,23.12338,1,Adama Mickiewicza,168,37-600,Lubaczów,PL,Poland,,,,,,,,16 632 81 23,seketariat@szpital.lubaczowski.com,,29/03/2020,16/04/2020,
00176/18/2017,"""CENTRUM MEDYCZNE W ŁAŃCUCIE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,50.06602,22.23272,1,Ignacego Paderewskiego,5,37-100,Łańcut,PL,Poland,,,,,,,,17 224 01 21,sekretariat@cm-lancut.pl,,29/03/2020,16/04/2020,
00187/18/2017,SZPITAL POWIATOWY IM.EDMUNDA BIERNACKIEGO W MIELCU,,50.28823,21.43717,1,Żeromskiego,22,39-300,Mielec,PL,Poland,,,,,,,,17 780 01 63,o.chirurgii@szpital.mielec.pl,,29/03/2020,16/04/2020,
00198/18/2017,American Heart of Poland Spółka Akcyjna,,49.72435,18.82668,1,Sanatoryjna,1,43-450,Ustroń,PL,Poland,,,,,,,,17 780 82 18,paks5@ahop.pl,,29/03/2020,16/04/2020,
00200/18/2017,SAMODZIELNY PUBLICZNY ZESPÓŁ ZAKŁADÓW OPIEKI ZDROWOTNEJ W NISKU,,50.51974,22.14305,1,Tadeusza Kościuszki,1,37-400,Nisko,PL,Poland,,,,,,,,15 841 67 03,info@szpital-nisko.pl,,29/03/2020,16/04/2020,
00214/18/2017,KLINICZNY SZPITAL WOJEWÓDZKI NR 1 IM.FRYDERYKA CHOPINA W RZESZOWIE,,50.03581,22.00932,1,Fryderyka Szopena,2,35-055,Rzeszów,PL,Poland,,,,,,,,17 866 60 86,wsspon@wp.pl,,29/03/2020,16/04/2020,
00221/18/2017,SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ MINISTERSTWA SPRAW WEWNĘTRZNYCH I ADMINISTRACJI W RZESZOWIE,,50.04689,21.98225,1,Krakowska,16,35-111,Rzeszów,PL,Poland,,,,,,,,17 864 33 13,sekretariat@szpitalmsw.rzeszow.pl,,29/03/2020,16/04/2020,
00227/18/2017,WOJEWÓDZKI PODKARPACKI SZPITAL PSYCHIATRYCZNY IM.PROF.EUGENIUSZA BRZEZICKIEGO W ŻURAWICY,,49.82625,22.76813,1,Różana,9,37-710,Żurawica,PL,Poland,,,,,,,,16 672 30 03,szpitalzurawica@poczta.onet.pl,,29/03/2020,16/04/2020,
00229/18/2017,WOJEWÓDZKI SZPITAL IM. ŚW.OJCA PIO W PRZEMYŚLU,,49.80843,22.78332,1,Monte Cassino,18,37-700,Przemyśl,PL,Poland,,,,,,,,19 677 50 00,sekretariat@wszp.pl,,29/03/2020,16/04/2020,
00237/18/2017,SAMODZIELNY PUBLICZNY ZESPÓŁ OPIEKI ZDROWOTNEJ NR 1 W RZESZOWIE,,50.02933,21.99823,1,Tadeusza Czackiego,2,35-051,Rzeszów,PL,Poland,,,,,,,,17 853 25 60,biuro@spzoz1.rzeszow.pl,,29/03/2020,16/04/2020,
00247/18/2017,NOWE TECHNIKI MEDYCZNE SZPITAL SPECJALISTYCZNY IMIENIA ŚWIĘTEJ RODZINY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,50.105046980836406,21.978575404832643,2,Brzozowa,600,36-060,Głogów Małopolski - Rudna Mała,PL,Poland,,,,,,,,17 866 67 01,sekretariat@klinika-rzeszow.pl,,29/03/2020,16/04/2020,
00254/18/2017,G.V.M.CARINT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,50.07281,19.95833,1,Aleja płk. Władysława Beliny-Prażmowskiego,60,31-514,Kraków-Śródmieście - Kraków,PL,Poland,,,,,,,,13 464 22 12,nzozsanok@gvmcarint.eu,,29/03/2020,16/04/2020,
00256/18/2017,Zespół Opieki Zdrowotnej w Strzyżowie,,49.8676,21.78735,1,Dąbrowskiego,10,38-100,Strzyżów,PL,Poland,,,,,,,,17 276 12 01,zoz@strzyzow.pl,,29/03/2020,16/04/2020,
00259/18/2017,SAMODZIELNY PUBLICZNY ZESPÓŁ ZAKŁADÓW OPIEKI ZDROWOTNEJ W NOWEJ DĘBIE,,50.41939,21.75555,1,Marii Skłodowskiej-Curie,1A,39-460,Nowa Dęba,PL,Poland,,,,,,,,15 846 26 51,pogotowie@zoznowadeba.pl,,29/03/2020,16/04/2020,
00264/18/2017,WOJEWÓDZKI SZPITAL IM.ZOFII Z ZAMOYSKICH TARNOWSKIEJ W TARNOBRZEGU,,50.56711,21.67038,1,Szpitalna,1,39-400,Tarnobrzeg,PL,Poland,,,,,,,,15 812 34 30,chirurgia@szpital.tbg.pl,,29/03/2020,16/04/2020,
00269/18/2017,Samodzielny Publiczny Zespół Opieki Zdrowotnej w Sanoku,,49.5526,22.19925,1,800-lecia,26,38-500,Sanok,PL,Poland,,,,,,,,13 46 56 100,szpital@zozsanok.pl,,29/03/2020,16/04/2020,
00276/18/2017,Samodzielny Publiczny Zespół Opieki Zdrowotnej w Ustrzykach Dolnych,,49.43482,22.60369,1,29 Listopada,57,38-700,Ustrzyki Dolne,PL,Poland,,,,,,,,13 476 91 55,sekretariat@spzoz-ustrzyki.pl,,29/03/2020,16/04/2020,
00278/18/2017,Samodzielny Publiczny Zakład Opieki Zdrowotnej - Lecznictwo Ambulatoryjne,,50.06486,22.47889,1,Szpitalna,16,37-200,Przeworsk,PL,Poland,,,,,,,,16 649 16 74,spzoz_przeworsk@post.pl,,29/03/2020,16/04/2020,
00279/18/2017,ASKLEPIOS B.P. SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,50.02453,22.00631,1,Podwisłocze,22A,35-309,Rzeszów,PL,Poland,,,,,,,,17 850 37 00,as@asklepios.pl,,29/03/2020,16/04/2020,
00001/18/2018,ZESPÓŁ OPIEKI ZDROWOTNEJ W ROPCZYCACH,,50.05773,21.61555,1,Księdza Kardynała Stefana Wyszyńskiego,54,39-100,Ropczyce,PL,Poland,,,,,,,,17 222 08 32,ochw@zozropczyce.pl,,29/03/2020,16/04/2020,
00001/32/2018,Centrum Kardiologii Scanmed - Ambulatorium w Szczecinku,,53.7131,16.67685,2,Kilińskiego,7,78-400,Szczecinek,PL,Poland,,,,,,,,94 374 35 61,recepcja.szczecinek.@scanmed.pl,,29/03/2020,16/04/2020,
00002/32/2018,Samodzielny Publiczny Zakład Opieki Zdrowotnej w Choszcznie,,53.16562,15.4136,1,Niedziałkowskiego,4A,73-200,Choszczno,PL,Poland,,,,,,,,95 765 25 81,sor@spzozchoszczno.pl,,29/03/2020,16/04/2020,
00009/32/2018,"""SZPITALE POLSKIE"" SPÓŁKA AKCYJNA",,50.23464,18.97704,1,Ligocka,103,40-568,Katowice,PL,Poland,,,,,,,,94 363 03 03,izbaprzyjecdrawsko@gmail.com,,29/03/2020,16/04/2020,
00015/32/2018,"""Szpital Powiatowy w Gryfinie"" Spółka z ograniczoną odpowiedzialnością",,53.25491,14.49105,1,Parkowa,5,74-100,Gryfino,PL,Poland,,,,,,,,91 416 21 09,chirurgia@szpital-gryfino.pl,,29/03/2020,16/04/2020,
00017/32/2018,Szpital w Szczecinku Spółka z ograniczoną odpowiedzialnością,,53.71268,16.67868,1,Kościuszki,38,78-400,Szczecinek,PL,Poland,,,,,,,,94 372 67 00,sekretariat@szpital.szczecinek.pl,,29/03/2020,16/04/2020,
00022/32/2018,Szpitalne Centrum Medyczne  w Goleniowie Spółka z ograniczoną odpowiedzialnością,,53.56904,14.83409,1,Nowogardzka,2,72-100,Goleniów,PL,Poland,,,,,,,,91 466 43 00,izbaprzyjec@szpitalgoleniow.pl,,29/03/2020,16/04/2020,
00026/32/2018,PRZYJAZNY SZPITAL W POŁCZYNIE ZDROJU SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,53.76283,16.0896,1,Szpitalna,5,78-320,Połczyn-Zdrój,PL,Poland,,,,,,,,94 366 18 02,sekretariat@szpitalpolczyn.pl,,29/03/2020,16/04/2020,
00028/32/2018,Przyjazny Szpital w Połczynie Zdroju Spółka z ograniczoną odpowiedzialnością,,53.76283,16.0896,1,Szpitalna,5,78-320,Połczyn-Zdrój,PL,Poland,,,,,,,,94 366 18 02,sekretariat@szpitalpolczyn.pl,,29/03/2020,16/04/2020,
00029/32/2018,Szpital Wojewódzki im. Mikołaja Kopernika w Koszalinie,,54.19794,16.21324,1,Tytusa Chałubińskiego,7,75-581,Koszalin,PL,Poland,,,,,,,,94 348 84 00,szpital@swk.med.pl,,29/03/2020,16/04/2020,
00039/32/2018,Szpital Powiatowy w Sławnie,,54.3692,16.67903,1,I Pułku Ułanów,9,76-100,Sławno,PL,Poland,,,,,,,,59 810 63 12,szpital@szpital-slawno.pl,,29/03/2020,16/04/2020,
00043/32/2018,107 Szpital Wojskowy z Przychodnią - Samodzielny Publiczny Zakład Opieki Zdrowotnej,,53.28193,16.45973,1,Kołobrzeska,44,78-600,Wałcz,PL,Poland,,,,,,,,26 147 28 80,sekretariat@107sw.mil.pl,,29/03/2020,16/04/2020,
00044/32/2018,107 Szpital Wojskowy z Przychodnią - Samodzielny Publiczny Zakład Opieki Zdrowotnej w Wałczu,,53.28193,16.45973,1,Kołobrzeska,44,78-600,Wałcz,PL,Poland,,,,,,,,26 147 28 80,sekretariat@107sw.mil.pl,,29/03/2020,16/04/2020,
00050/32/2018,109 Szpital Wojskowy z Przychodnią Samodzielny Publiczny Zakład Opieki Zdrowotnej,,53.44288,14.54152,1,ks. Piotra Skargi,9 - 11,70-965,Szczecin,PL,Poland,,,,,,,,26 145 58 31,izbaprzyjec@109szpital.pl,,29/03/2020,16/04/2020,
00055/32/2018,Samodzielny Publiczny Zakład Opieki Zdrowotnej Ministerstwa Spraw Wewnętrznych i Administracji w Szczecinie,,53.43482,14.52445,1,Jagiellońska,44,70-382,Szczecin,PL,Poland,,,,,,,,91 432 95 11,izba.przyjec@szpitalmswia.szczecin.pl,,29/03/2020,16/04/2020,
00061/32/2018,Szpital Miejski im. Jana Garduły w Świnoujściu Spółka z ograniczoną odpowiedzialnością,,53.90996,14.25845,1,Mieszka I,7,72-600,Świnoujście,PL,Poland,,,,,,,,91 326 73 37,ip@szpital-swinoujscie.pl,,29/03/2020,16/04/2020,
00065/32/2018,Samodzielny Publiczny Szpital Rejonowy w Nowogardzie,,53.67267,15.10989,1,Wojska Polskiego,7,72-200,Nowogard,PL,Poland,,,,,,,,91 392 15 59,spsr_nowogard@wp.pl,,29/03/2020,16/04/2020,
00068/32/2018,Szpital Powiatowy w Pyrzycach,,53.14675,14.89492,1,Jana Pawła II,2,74-200,Pyrzyce,PL,Poland,,,,,,,,91 579 25 73,izba@szpital.pyrzyce.net.pl,,29/03/2020,16/04/2020,
00072/32/2018,EMC INSTYTUT MEDYCZNY SPÓŁKA AKCYJNA,,51.14781951904297,16.965375900268555,2,Pilczycka,144-148,54-144,Wrocław-Fabryczna - Wrocław,PL,Poland,,,,,,,,91 326 26 00,kamien-pomorski@emc-sa.pl,,29/03/2020,16/04/2020,
00025/28/2018,SCANMED SPÓŁKA AKCYJNA,,50.07158,19.89592,1,Armii Krajowej,18,30-150,Kraków-Krowodrza - Kraków,PL,Poland,,,,,,,,87 441 99 99,sekretariat.elk@scanmed.pl,,29/03/2020,16/04/2020,
00026/28/2018,"""POMORSKIE CENTRA KARDIOLOGICZNE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ"" SPÓŁKA KOMANDYTOWO-AKCYJNA",,54.35203,18.58934,1,Piekarnicza,12,80-126,Gdańsk,PL,Poland,,,,,,,,"89 741 94 33,   89 741 94 79",mragowo@centra-kardiologiczne.pl,,29/03/2020,16/04/2020,
00075/32/2018,SZPITAL W DĘBNIE IM. ŚWIĘTEJ MATKI TERESY Z KALKUTY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,52.73178,14.70385,1,Tadeusza Kościuszki,58,74-400,Dębno,PL,Poland,,,,,,,,95 760 20 63,izba.przyjec@szpital-debno.pl,,29/03/2020,16/04/2020,
00076/32/2018,Szpital w Dębnie im. Świetej Matki Teresy z Kalkuty Spółka z ograniczoną odpowiedzialnością,,52.73178,14.70385,1,Tadeusza Kościuszki,58,74-400,Dębno,PL,Poland,,,,,,,,95 760 20 63,izba.przyjec@szpital-debno.pl,,29/03/2020,16/04/2020,
00078/32/2018,Regionalny Szpital w Kołobrzegu,,54.17462,15.56761,1,ppor. Edmunda Łopuskiego,31 - 33,78-100,Kołobrzeg,PL,Poland,,,,,,,,94 353 02 00,kancelaria@szpital.kolobrzeg.pl,,29/03/2020,16/04/2020,
00088/32/2018,"ZAKŁAD OPIEKI PSYCHIATRYCZNEJ "" SALUS "" JOLANTA MARTYNIUK",,53.71252,16.67965,1,Kościuszki,38C,78-400,Szczecinek,PL,Poland,,,,,,,,94 372 34 13,pzp.salus@wp.pl,,29/03/2020,16/04/2020,
00089/32/2018,"""MEDISON"" Spółka z ograniczoną odpowiedzialnością",,54.19045,16.19224,1,Zwycięstwa,119,75-601,Koszalin,PL,Poland,,,,,,,,94 347 07 54,szpital.medison@gmail.com,,29/03/2020,16/04/2020,
00047/28/2018,GOLDMEDICA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,54.30913,22.30638,1,Słoneczna,7,19-500,Gołdap,PL,Poland,,,,,,,,87 615 02 75,sekretariat@goldmedica.pl,,29/03/2020,16/04/2020,
00050/28/2018," 1 WOJSKOWY SZPITAL KLINICZNY Z POLIKLINIKĄ SPZOZ W LUBLINIE -  FILIA W EŁKU ",,53.76503,22.33672,1,Tadeusza Kościuszki,30,19-300,Ełk,PL,Poland,,,,,,,,87 621 98 93,szpital@1wszk.elk.pl,,29/03/2020,16/04/2020,
00002/30/2018,"""SZPITAL POWIATOWY WE WRZEŚNI"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,52.32506,17.57337,1,ul. Juliusza Słowackiego,2,62-300,Września,PL,Poland,,,,,,,,61 4370525,sekretariat@szpitalwrzesnia.home.pl,,29/03/2020,16/04/2020,
00001/10/2018,SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ CENTRALNY SZPITAL KLINICZNY UNIWERSYTETU MEDYCZNEGO W ŁODZI,,51.77533,19.50693,1,Pomorska,251,92-213,Łódź-Widzew - Łódź,PL,Poland,,,,,,,,42 201 43 13,poczta@csk.umed.pl,,29/03/2020,16/04/2020,
00010/10/2018,Miejskie Centrum Medyczne im. dr. Karola Jonschera w Łodzi,,51.752220153808594,19.487512588500977,2,Milionowa,14,93-113,Łódź-Widzew - Łódź,PL,Poland,,,,,,,,42 672 19 72,sekretariat@jonscher.pl,,29/03/2020,16/04/2020,
00013/10/2018,WOJEWÓDZKI SPECJALISTYCZNY SZPITAL IM DR. WŁ. BIEGAŃSKIEGO W ŁODZI,,51.80004,19.43938,1,gen. Karola Kniaziewicza,1/5,91-347,Łódź-Bałuty - Łódź,PL,Poland,,,,,,,,42 251 61 31,szpital@bieganski.com.pl,,29/03/2020,16/04/2020,
00021/10/2018,Samodzielny Publiczny Zakład Opieki Zdrowotnej Uniwersytecki Szpital Kliniczny im. Wojskowej Akademii Medycznej Uniwersytetu Medycznego w Łodzi - Centralny Szpital Weteranów,,51.7592632,19.4477939,1,Stefana Żeromskiego,113,90-549,Łódź-Polesie - Łódź,PL,Poland,,,,,,,,42 63 93 517,sekretariatwam@skwam.lodz.pl,,29/03/2020,16/04/2020,
00031/10/2018,WOJEWÓDZKI SPECJALISTYCZNY SZPITAL IM. M. PIROGOWA W ŁODZI,,51.7522525,19.4553766,1,Wólczańska,191/195,90-531,Łódź-Polesie - Łódź,PL,Poland,,,,,,,,42 63 67 611 wew. 258,sekretariat@pirogow.pl,,29/03/2020,16/04/2020,
00033/10/2018,Samodzielny Publiczny Zakład Opieki Zdrowotnej Uniwersytecki Szpital Kliniczny Nr 1 im. Norberta Barlickiego Uniwersytetu Medycznego w Łodzi,,51.77377,19.48301,1,dr. Stefana Kopcińskiego,22,90-153,Łódź-Śródmieście - Łódź,PL,Poland,,,,,,,,"885 750 285, 885 750 286",kancelaria@barlicki.pl,,29/03/2020,16/04/2020,
00037/10/2018,Wojewódzki Zespół Zakładów Opieki Zdrowotnej - Centrum Leczenia Chorób Płuc I Rehabilitacji w Łodzi,,51.8473818,19.4751997,1,Okólna,181,91-520,Łódź-Bałuty - Łódź,PL,Poland,,,,,,,,42 617 73 43,clchp@centrumpluc.com.pl,,29/03/2020,16/04/2020,
00041/10/2018,SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ MINISTERSTWA SPRAW WEWNĘTRZNYCH i ADMINISTRACJI W ŁODZI,,51.78087,19.47432,1,Północna,42,91-425,Łódź-Bałuty - Łódź,PL,Poland,,,,,,,,"42 634 11 75, 42 634 14 07",dyrekcja@zoz-mswia-lodz.pl,,29/03/2020,16/04/2020,
00045/10/2018,INSTYTUT MEDYCYNY PRACY IMIENIA PROF. DRA MED. JERZEGO NOFERA W ŁODZI,,51.80189,19.43648,1,św. Teresy od Dzieciątka Jezus,8,91-348,Łódź-Bałuty - Łódź,PL,Poland,,,,,,,,"42 63 14 767, 602 399 032",impx@imp.lodz.pl,,29/03/2020,16/04/2020,
00046/10/2018,SZPITAL ZAKONU BONIFRATRÓW ŚW.JANA BOŻEGO W ŁODZI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,51.71791,19.47066,1,Kosynierów Gdyńskich,61,93-357,Łódź-Górna - Łódź,PL,Poland,,,,,,,,"42 685 50 21, 42 685 50 22",szpital@bonifratrzy.lodz.pl,,29/03/2020,16/04/2020,
00047/10/2018,Wojewódzkie Wielospecjalistyczne Centrum Onkologii i Traumatologii im. M. Kopernika w Łodzi,,51.73212,19.45518,1,Pabianicka,62,93-513,Łódź-Górna - Łódź,PL,Poland,,,,,,,,"42 689 53 23, 42 689 53 24",szpital@kopernik.lodz.pl,,29/03/2020,16/04/2020,
00055/10/2018,"INSTYTUT ""CENTRUM ZDROWIA MATKI POLKI""",,51.70529,19.48372,1,Rzgowska,281/289,93-338,Łódź-Górna - Łódź,PL,Poland,,,,,,,,42 271 13 63,biuro15@iczmp.edu.pl,,29/03/2020,16/04/2020,
00063/10/2018,"SZPITAL WOJEWÓDZKI IM. JANA PAWŁA II W BEŁCHATOWIE ",,51.375,19.35033,1,Czapliniecka,123,97-400,Bełchatów,PL,Poland,,,,,,,,"44 635 83 05, 44 635 83 06",szpital@szpital-belchatow.pl,,29/03/2020,16/04/2020,
00117/02/2018,Uniwersytecki Szpital Kliniczny im. Jana Mikulicza - Radeckiego we Wrocławiu,,51.07451,17.03102,1,Borowska,213,50-556,Wrocław-Krzyki - Wrocław,PL,Poland,,,,,,,,"71 7331110, 71 733 11 00",sekretariat@usk.wroc.pl,,29/03/2020,16/04/2020,
00007/08/2018,SZPITAL UNIWERSYTECKI IMIENIA KAROLA MARCINKOWSKIEGO W ZIELONEJ GÓRZE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,51.9411845,15.5181337,1,Zyty,26,65-046,Zielona Góra,PL,Poland,,,,,,,,683296200,sekretariat@szpital.zgora.pl,,29/03/2020,16/04/2020,
00134/02/2018,Zespół Opieki Zdrowotnej w Bolesławcu,,51.25444,15.567,1,Jeleniogórska,4,59-700,Bolesławiec,PL,Poland,,,,,,,,75 7380200,sekretariat@zozbol.eu,,29/03/2020,16/04/2020,
00144/02/2018,WOJEWÓDZKI SZPITAL DLA NERWOWO I PSYCHICZNIE CHORYCH W BOLESŁAWCU,,51.25989,15.5857,1,Tysiąclecia,30,59-700,Bolesławiec,PL,Poland,,,,,,,,"75 7380300, 571 306 317",sekretariat@szpitalpsychiatryczny.pl,,29/03/2020,16/04/2020,
00149/02/2018,"""GŁOGOWSKI SZPITAL POWIATOWY"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,51.65575,16.07733,1,Tadeusza Kościuszki,15,67-200,Głogów,PL,Poland,,,,,,,,"76 8373216, 76 8322056",dyrekcja@szpital.glogow.pl,,29/03/2020,16/04/2020,
00158/02/2018,Wojewódzkie Centrum Szpitalne Kotliny Jeleniogórskiej,,50.91325,15.7635,1,Michała Kleofasa Ogińskiego,6,58-506,Jelenia Góra,PL,Poland,,,,,,,,75 7537201,poczta@spzoz.jgora.pl,,29/03/2020,16/04/2020,
00159/02/2018,POWIATOWE CENTRUM ZDROWIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ W KOWARACH,,50.80913,15.83856,1,Sanatoryjna,15,58-530,Kowary,PL,Poland,,,,,,,," 75 6415700,   75 6415715, 75 6415721",sekretariat@emc-sa.pl,,29/03/2020,16/04/2020,
00165/02/2018,SPECJALISTYCZNE CENTRUM MEDYCZNE SPÓŁKA AKCYJNA,,50.40765,16.50124,1,Jana Pawła II,"2         ",57-320,Polanica-Zdrój,PL,Poland,,,,,,,,"74 86 21 100, 74 8621103",sekretariat@scm.pl,,29/03/2020,16/04/2020,
00175/02/2018,Wojewódzki Szpital Specjalistyczny w Legnicy,,51.20829,16.21678,1,Jarosława Iwaszkiewicza,5,59-220,Legnica,PL,Poland,,,,,,,,"76 7211300, 76 721100",sekretariat@szpital.legnica.pl,,29/03/2020,16/04/2020,
00190/02/2018,Zespół Opieki Zdrowotnej w Oławie,,50.95246,17.28701,1,Krzysztofa Kamila Baczyńskiego,1,55-200,Oława,PL,Poland,,,,,,,,71 3011311,sekretariat@zozolawa.wroc.pl,,29/03/2020,16/04/2020,
00196/02/2018,SAMODZIELNY PUBLICZNY ZESPÓŁ OPIEKI ZDROWOTNEJ W ŚWIDNICY,,50.83163,16.4689,1,Leśna,27-29,58-100,Świdnica,PL,Poland,,,,,,,,"74 8517400,74 8513 322",sekretariat@szpital.swidnica.pl,,29/03/2020,16/04/2020,
00208/02/2018,SZPITAL IM.ŚW.JADWIGI ŚLĄSKIEJ W TRZEBNICY,,51.31977,17.05939,1,Prusicka,53-55,55-100,Trzebnica,PL,Poland,,,,,,,,71 3120608 wew.250,sekretariat@szpital-trzebnica.pl,,29/03/2020,16/04/2020,
00216/02/2018,Szpital Św. Antoniego w Ząbkowicach Śląskich,,50.5875,16.81721,1,Bolesława Chrobrego,5,57-200,Ząbkowice Śląskie,PL,Poland,,,,,,,,74 6413400,zabkowice@emc-sa.pl,,29/03/2020,16/04/2020,
00005/18/2018,Samodzielny Publiczny Zakład Opieki Zdrowotnej,,50.06486,22.47889,1,ul. Szpitalna,16,37-200,Przeworsk,PL,Poland,,,,,,,,16 649 16 63,spzoz_przeworsk@post.pl,,29/03/2020,16/04/2020,
00001/12/2018,SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ SZPITAL UNIWERSYTECKI W KRAKOWIE,,52.2378094,21.020099,1,Mikołaja Kopernika,36,31-501,Kraków-Śródmieście - Kraków,PL,Poland,,,,,,,,12 351 66 01,sor@su.krakow.pl,,29/03/2020,16/04/2020,
00071/10/2018,Powiatowe Centrum Zdrowia w Brzezinach-Spółka z ograniczoną odpowiedzialnością,,51.80543,19.75442,1,Marii Skłodowskiej-Curie,6,95-060,Brzeziny,PL,Poland,,,,,,,,46 874 20 02 wew. 171,sekretariat@szpital-brzeziny.pl,,29/03/2020,16/04/2020,
00073/10/2018,"""KUTNOWSKI SZPITAL SAMORZĄDOWY"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,52.23886,19.37157,1,Kościuszki,52,99-300,Kutno,PL,Poland,,,,,,,,24 388 02 55,nzoz.kss@szpital.kutno.pl,,29/03/2020,16/04/2020,
00076/10/2018,SCANMED KARDIOLOGIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,50.07158,19.89592,1,Armii Krajowej,18,30-150,Kraków-Krowodrza - Kraków,PL,Poland,,,,,,,,"24 357 53 53, 601 978 888",sekretariat.kutno@scanmed.pl,,29/03/2020,16/04/2020,
00077/10/2018,"""Centrum Dializa"" Spółka z ograniczoną odpowiedzialnością",,50.30102,19.11516,1,Jabłoniowa,27,41-200,Sosnowiec,PL,Poland,,,,,,,,43 675 55 55 wew. 302,sekretariat@szpitalwlasku.pl,,29/03/2020,16/04/2020,
00080/10/2018,ZESPÓŁ OPIEKI ZDROWOTNEJ W ŁĘCZYCY,,52.05974,19.18865,1,Zachodnia,6,99-100,Łęczyca,PL,Poland,,,,,,,,24 388 26 01,zozleczyca@zozleczyca.pl,,29/03/2020,16/04/2020,
00003/14/2018,WOJSKOWY INSTYTUT MEDYCZNY,,52.25034,21.08854,1,Szaserów,128,04-141,Praga-Południe - Warszawa,PL,Poland,,,,,,,,261 818 394,dyrekcja@wim.mil.pl,,29/03/2020,16/04/2020,
00022/12/2018,"SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W BOCHNI ""SZPITAL POWIATOWY"" IM. BŁ. MARTY WIECKIEJ",,49.9663,20.42122,1,Krakowska,31,32-700,Bochnia,PL,Poland,,,,,,,,14 615 32 52,anestezjologia@szpital-bochnia.pl,,29/03/2020,16/04/2020,
00023/12/2018,SZPITAL POWIATOWY W CHRZANOWIE,,50.13702,19.42858,1,Topolowa,16,32-500,Chrzanów,PL,Poland,,,,,,,,32 624 73 66,sekretariat@szpital-chrzanow.pl,,29/03/2020,16/04/2020,
00027/12/2018,SZPITAL SPECJALISTYCZNY IM. LUDWIKA RYDYGIERA W KRAKOWIE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,50.09105229668034,20.021574181310935,2,Osiedle Złotej Jesieni,1,31-826,Kraków-Nowa Huta - Kraków,PL,Poland,,,,,,,,12 646 83 24,oit-sekretariat@rydygierkrakow.pl,,29/03/2020,16/04/2020,
00222/02/2018,REGIONALNE CENTRUM ZDROWIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,51.40077,16.19772,1,gen. Józefa Bema,5-6,59-300,Lubin,PL,Poland,,,,,,,,"76 8401738, 76 8401500",sekretariat-rczlubin@emc-sa.pl,,29/03/2020,16/04/2020,
00233/02/2018,"""MIEDZIOWE CENTRUM ZDROWIA"" SPÓŁKA AKCYJNA",,51.40947,16.19406,1,Marii Skłodowskiej-Curie,66,59-300,Lubin,PL,Poland,,,,,,,,"76 8460300, 76 8460110",sekretariat@mcz.pl,,29/03/2020,16/04/2020,
00239/02/2018,NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ ŁUŻYCKIE CENTRUM MEDYCZNE W LUBANIU SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,51.11656,15.2722,1,Zawidowska,4,59-800,Lubań,PL,Poland,,,,,,,,"75 7213920, 75 721378",sekretariat@lcm-luban.pl,,29/03/2020,16/04/2020,
