id,hospital_name,site_name,lat,lon,geo_qual,street,house_number,postcode,city,cc,country,cap_beds,cap_prac,cap_rooms,emergency,facility_type,public_private,list_specs,tel,email,url,ref_date,pub_date,comments
210983474,UNITE DE SOINS DE LONGUE DUREE CH ARNAY-LE-DUC,,47.1322,4.48555,1,RUE DES CAPUCINS,3,21230,ARNAY LE DUC,FR,France,,,,,Etablissement de Soins Longue Durée,public,,380902800,,,06/03/2020,16/04/2020,
210983565,CH - HCO USLD MONTBARD,CH - HCO USLD MONTBARD,47.62449,4.34046,1,RUE AUGUSTE CARRE,24,21500,MONTBARD,FR,France,,,,,Etablissement de Soins Longue Durée,public,,380926300,,,06/03/2020,16/04/2020,
210986089,MEDECINE A CHAMPMAILLOT CHU DIJON,,47.31883,5.05557,1,RUE JULES VIOLLE,2,21000,DIJON,FR,France,,,,,Centre Hospitalier Régional (C.H.R.),public,,380293031,,,06/03/2020,16/04/2020,
210986204,CENTRE DE GUIDANCE INFANTILE CH BEAUNE,,47.02562,4.84007,1,RUE JEAN BELIN,,21200,BEAUNE,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,public,,380244444,,,06/03/2020,16/04/2020,
210986386,UNITE DE SOINS DE LONGUE DUREE SEURRE,,46.99553,5.14709,1,FG SAINT GEORGES,14,21250,SEURRE,FR,France,,,,,Etablissement de Soins Longue Durée,public,,380203919,,,06/03/2020,16/04/2020,
210986725,MAISON CONVALESCENCE LA FOUGERE,,47.40124,4.54012,1,CHEMIN DE CHAUMONT,12,21350,VITTEAUX,FR,France,,,,,Etablissement de santé privé autorisé en SSR,,,380339700,,,06/03/2020,16/04/2020,
210986741,SSR JOUVENCE READAPTATION,,47.41226,5.00995,2,RUE DES ALISIERS,20,21380,MESSIGNY ET VANTOUX,FR,France,,,,,Etablissement de santé privé autorisé en SSR,,,380403131,,,06/03/2020,16/04/2020,
210986840,SOINS PALLIATIFS,,47.3063541,5.1080819,1,RUE DE LA GOUGE,1,21801,QUETIGNY,FR,France,,,,,Centre Hospitalier Régional (C.H.R.),public,,380293031,,,06/03/2020,16/04/2020,
210987046,CENTRE DE CONVALESCENCE GERIATRIQUE FONTAINE LES DIJON,,47.34619,5.03544,1,ROUTE D AHUY,67,21121,FONTAINE LES DIJON,FR,France,,,,,Etablissement de santé privé autorisé en SSR,,,380585757,,,06/03/2020,16/04/2020,
210987558,HOPITAL LE BOCAGE CHRU DIJON,,47.32181,5.06539,1,BOULEVARD JEANNE D ARC,1,21079,DIJON,FR,France,,,,,Centre Hospitalier Régional (C.H.R.),public,,380293031,,,06/03/2020,16/04/2020,
210987574,CENTRE HOSPITALIER ARNAY LE DUC,,47.1322,4.48555,1,RUE DES CAPUCINS,3,21230,ARNAY LE DUC,FR,France,,,,,Centre Hospitalier (C.H.),public,,380902800,,,06/03/2020,16/04/2020,
210987582,CENTRE HOSPITALIER D'IS-SUR-TILLE,,47.51945,5.10681,1,RUE VICTOR HUGO,21,21120,IS SUR TILLE,FR,France,,,,,"Centre hospitalier, ex Hôpital local",public,,380956262,,,06/03/2020,16/04/2020,
210987590,CENTRE HOSPITALIER NUITS SAINT GEORGES,,47.13458,4.94888,1,RUE HENRI CHALLAND,6,21703,NUITS ST GEORGES,FR,France,,,,,Centre Hospitalier (C.H.),public,,380626700,,,06/03/2020,16/04/2020,
210987608,CH HCO CENTRE HOSPITALIER DE LA HAUTE COTE D OR,CH-HCO  CH DE LA HAUTE CÔTE D'OR,47.3962451,4.5381094,1,RUE GUENIOT,7,21350,VITTEAUX,FR,France,,,,,Centre Hospitalier (C.H.),public,,380339191,,,06/03/2020,16/04/2020,
210987616,CENTRE HOSPITALIER SEURRE,,46.99553,5.14709,1,FG ST GEORGES,14,21250,SEURRE,FR,France,,,,,Centre Hospitalier (C.H.),public,,380203919,,,06/03/2020,16/04/2020,
210987632,CH LA CHARTREUSE DIJON,,47.32172,5.01111,1,BOULEVARD CHANOINE KIR,1,21033,DIJON,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,public,,380424848,,,06/03/2020,16/04/2020,
210987640,CENTRE HOSPITALIER D'AUXONNE,,47.1920322,5.384502,1,RUE DU CHÂTEAU,5,21130,AUXONNE,FR,France,,,,,"Centre hospitalier, ex Hôpital local",public,,380483469,,,06/03/2020,16/04/2020,
210987657,HOSPICES CIVILS DE BEAUNE,,47.03191,4.83442,1,AVENUE GUIGONE DE SALINS,,21203,BEAUNE,FR,France,,,,,Centre Hospitalier (C.H.),public,,380244444,,,06/03/2020,16/04/2020,
210987665,CH HCO SITE DE CHATILLON SUR SEINE,CH - HCO SITE DE CHATILLON SUR S,47.862936,4.559167,1,RUE BARON CLAUDE PETIET,2,21400,CHATILLON SUR SEINE,FR,France,,,,,Centre Hospitalier (C.H.),public,,380817300,,,06/03/2020,16/04/2020,
210987673,CH HCO SITE DE MONTBARD,CH - HCO SITE DE MONTBARD,47.62449,4.34046,1,RUE AUGUSTE CARRE,24,21500,MONTBARD,FR,France,,,,,Centre Hospitalier (C.H.),public,,380926300,,,06/03/2020,16/04/2020,
210987681,CENTRE HOSPITALIER DE LA HAUTE COTE D OR SITE DE SAULIEU,CH - HCO SITE DE SAULIEU,47.28217,4.22919,1,RUE COURTEPEE,2,21210,SAULIEU,FR,France,,,,,Centre Hospitalier (C.H.),public,,380905505,,,06/03/2020,16/04/2020,
210987699,CENTRE HOSPITALIER ROBERT MORLEVAT SEMUR-EN-AUXOIS,,47.49422,4.34681,1,AVENUE PASTEUR,3,21140,SEMUR EN AUXOIS,FR,France,,,,,Centre Hospitalier (C.H.),public,,380896464,,,06/03/2020,16/04/2020,
210987731,CENTRE DE LUTTE CONTRE LE CANCER GEORGES-FRANCOIS LECLERC,,47.31896,5.06908,1,RUE PROFESSEUR MARION,1,21079,DIJON,FR,France,,,,,Centre de Lutte Contre Cancer,private,,380737500,,,06/03/2020,16/04/2020,
210987939,USLD CH LA CHARTREUSE DIJON,,47.32698059082031,5.042990207672119,2,RUE DU FG RAINES,83,21033,DIJON,FR,France,,,,,Etablissement de Soins Longue Durée,public,,380424848,,,06/03/2020,16/04/2020,
220000012,CENTRE HOSPITALIER YVES LE FOLL,,48.49292,-2.74897,1,RUE MARCEL PROUST,10,22023,ST BRIEUC,FR,France,,,,,Centre Hospitalier (C.H.),public,,296017123,,,06/03/2020,16/04/2020,
220000095,CENTRE HOSPITALIER RENE PLEVEN,,48.44897,-2.04703,1,RUE CHATEAUBRIAND,74,22101,DINAN,FR,France,,,,,Centre Hospitalier (C.H.),public,,296857285,,,06/03/2020,16/04/2020,
220000111,POLYCLINIQUE DU TREGOR,,48.72479,-3.44349,1,RUE DU DR JACQUES FEUILLU,,22303,LANNION,FR,France,,,,,Etablissement de Soins Pluridisciplinaire,,,296466565,,,06/03/2020,16/04/2020,
220000194,CENTRE DE READAPTATION DE REEDUCATION FONCTIONNELLE PLEMET,,48.13508224487305,-2.597450017929077,2,RUE DE BODIFFE,49,22210,PLEMET,FR,France,,,,,Centre Hospitalier (C.H.),public,,296663131,,,06/03/2020,16/04/2020,
220000236,CENTRE HOSPITALIER DE PLOUGUERNEVEL,,48.24463,-3.28107,1,ROUTE DE ROSTRENEN,2,22110,PLOUGUERNEVEL,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296571000,,,06/03/2020,16/04/2020,
220000343,CENTRE HOSPITALIER DE GUINGAMP,,48.56754,-3.14345,1,RUE DE L'ARMOR,17,22200,GUINGAMP,FR,France,,,,,Centre Hospitalier (C.H.),public,,296445656,,,06/03/2020,16/04/2020,
220000368,CENTRE HOSPITALIER DE LANNION,PIERRE LE DAMANY,48.72561,-3.46262,1,KERGOMAR,,22303,LANNION,FR,France,,,,,Centre Hospitalier (C.H.),public,,296057111,,,06/03/2020,16/04/2020,
220000467,LA MAISON DE VELLEDA,,48.50958,-2.23295,1,TERTRE DE BRAN DE FER,,22130,PLANCOET,FR,France,,,,,Etablissement de santé privé autorisé en SSR,,,296843737,,,06/03/2020,16/04/2020,
220000475,CENTRE SOINS DE SUITE LES CHATELETS,,48.46814,-2.80551,1,RUE DU BOIS JOLI,6,22440,PLOUFRAGAN,FR,France,,,,,Etablissement de santé privé autorisé en SSR,private,,296761100,,,06/03/2020,16/04/2020,
220000483,CHCB SITE LOUDEAC,,48.17955,-2.75275,1,RUE DE LA CHESNAIE,,22606,LOUDEAC,FR,France,,,,,Centre Hospitalier (C.H.),public,,296253225,,,06/03/2020,16/04/2020,
220000541,CENTRE HOSPITALIER PAIMPOL,,48.77513,-3.03539,2,CHEMIN DE KERPUNS CS 20091,,22501,PAIMPOL,FR,France,,,,,Centre Hospitalier (C.H.),public,,296556000,,,06/03/2020,16/04/2020,
220000566,CENTRE HOSPITALIER DU PENTHIEVRE ET DU POUDOUVRE SITE LAMBAL,,48.46947,-2.51942,1,RUE DU JEU DE PAUME,13,22405,LAMBALLE,FR,France,,,,,Centre Hospitalier (C.H.),public,,296501507,,,06/03/2020,16/04/2020,
220000574,CENTRE HOSPITALIER DU PENTHIEVRE ET DU POUDOUVRE SITEQUINTIN,,48.40726,-2.91682,1,RUE DE LA CORDERIE,8,22800,QUINTIN,FR,France,,,,,Centre Hospitalier (C.H.),public,,296796666,,,06/03/2020,16/04/2020,
220000590,CENTRE HELIO MARIN,,48.54631,-2.72572,1,RUE DR ABEL VIOLETTE,17,22193,PLERIN,FR,France,,,,,Etablissement de santé privé autorisé en SSR,private,,296731650,,,06/03/2020,16/04/2020,
220000608,CENTRE HOSPITALIER BON SAUVEUR,,48.62794,-3.29827,2,RUE BON SAUVEUR,1,22140,BEGARD,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296452010,,,06/03/2020,16/04/2020,
220000616,CENTRE HOSPITALIER ST JEAN DE DIEU,,48.44563,-2.05009,1,AVENUE SAINT JEAN DE DIEU,,22101,DINAN,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296871800,,,06/03/2020,16/04/2020,
220001259,CENTRE HOSPITALIER TREGUIER,,48.7806,-3.23473,1,TOUR SAINT MICHEL,,22220,TREGUIER,FR,France,,,,,Centre Hospitalier (C.H.),public,,296923072,,,06/03/2020,16/04/2020,
220005029,HOPITAL DE JOUR LA GUERANDE,,48.51669,-2.7693,1,RUE JEAN XXIII,7,22000,ST BRIEUC,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296682428,,,06/03/2020,16/04/2020,
220005557,CTRE DE LONG SEJOUR CH LANNION,,48.72561,-3.46262,1,RUE KERGOMAR,,22303,LANNION,FR,France,,,,,Etablissement de Soins Longue Durée,public,,296057111,,,06/03/2020,16/04/2020,
220005599,POLYCLINIQUE DU PAYS DE RANCE,,48.4509550000313,-2.04739500032642,2,RUE DE CHATEAUBRIAND,,22100,DINAN,FR,France,,,,,Etablissement de Soins Chirurgicaux,,,296858585,,,06/03/2020,16/04/2020,
220005672,HOPITAL DE JOUR ADULTES CMP CATTP GUINGAMP,,48.56754,-3.14345,1,RUE DE L'ARMOR,17,22200,GUINGAMP,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296135110,,,06/03/2020,16/04/2020,
220006423,CTRE DE LONG SEJOUR CH PAIMPOL,,48.77513,-3.03539,2,CHEMIN DE KERPUNS CS 20091,,22501,PAIMPOL,FR,France,,,,,Etablissement de Soins Longue Durée,public,,296556000,,,06/03/2020,16/04/2020,
220006456,USLD SITE CH LAMBALLE,,48.46947,-2.51942,1,RUE DU JEU DE PAUME,13,22405,LAMBALLE,FR,France,,,,,Etablissement de Soins Longue Durée,public,,296501507,,,06/03/2020,16/04/2020,
220006472,USLD LES MALORINES SITE CH DINAN,UIVANT,48.4509550000313,-2.04739500032642,2,RUE CHATEAUBRIAND,,22101,DINAN,FR,France,,,,,Etablissement de Soins Longue Durée,public,,296857290,,,06/03/2020,16/04/2020,
220006522,CENTRE DE PLANIFICATION ET D'EDUCATION FAMILIALE,,48.77175,-3.02764,1,RUE DE KERIAGU,,22501,PAIMPOL,FR,France,,,,,Centre Hospitalier (C.H.),public,,296208602,,,06/03/2020,16/04/2020,
220007645,CTRE DE LONG SEJOUR CH TREGUIER,,48.7806,-3.23473,1,TOUR SAINT MICHEL,,22220,TREGUIER,FR,France,,,,,Etablissement de Soins Longue Durée,public,,296923072,,,06/03/2020,16/04/2020,
220012751,HOPITAL DE JOUR ENFANTS ROSTRENEN,,48.23705,-3.3147,1,RUE CHAMAILLARD,14,22110,ROSTRENEN,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296291720,,,06/03/2020,16/04/2020,
220012769,MAISON DU JOUR INFANTO JUVENILE,MAISON DU JOUR MAISON DES PETITS,48.5038,-2.7631,1,BOULEVARD HOCHE,8,22000,ST BRIEUC,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296944457,,,06/03/2020,16/04/2020,
220012884,CENTRE DE READAPTATION FONCTIONNELLE EN MILIEU MARIN TRESTEL,,48.81917953491211,-3.3592801094055176,1,,,22660,TREVOU TREGUIGNEC,FR,France,,,,,Centre Hospitalier (C.H.),public,,296237120,,,06/03/2020,16/04/2020,
220012900,HOPITAL DE JOUR,,48.17909,-2.75648,1,RUE DE MONCONTOUR,38,22600,LOUDEAC,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296253344,,,06/03/2020,16/04/2020,
220013056,CENTRE DE SOINS POUR ENFANTS ET ADOLESCENTS,,48.56916,-3.14828,1,CHEMIN DES CAPUCINS,,22200,PABU,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296121225,,,06/03/2020,16/04/2020,
220013668,CENTRE MEDICO PSYCHOLOGIQUE POUR ENFANTS ET ADOLESCENTS,,48.47046,-2.51156,1,RUE PAUL LANGEVIN,29,22400,LAMBALLE ARMOR,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296347133,,,06/03/2020,16/04/2020,
220014138,CENTRE DE LONG SEJOUR DE ROSTRENEN,,48.23136,-3.31272,1,RUE CORDERIE,,22110,ROSTRENEN,FR,France,,,,,Etablissement de Soins Longue Durée,private,,296574070,,,06/03/2020,16/04/2020,
220014351,CENTRE MEDICO PSYCHOLOGIQUE INFANTO JUVENILE,,48.45086,-2.06542,1,RUE DE BREST,117,22100,DINAN,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296399381,,,06/03/2020,16/04/2020,
220014708,CENTRE DE SSR ADDITOLOGIE ALCOOLOGIE L AVANCEE DE ST BRIEUC,,48.5093,-2.75201,1,PLACE DE LA LIBERTE,5,22000,ST BRIEUC,FR,France,,,,,Etablissement de santé privé autorisé en SSR,private,,296680364,,,06/03/2020,16/04/2020,
220014914,CTRE MEDICO PSYCHOLOGIQUE/CTRE D'ACCUEIL THERAPEUTIQUE,,48.17494,-2.75143,1,RUE DE LA CHÈZE,32,22600,LOUDEAC,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,,,,06/03/2020,16/04/2020,
220016828,HOPITAL DE JOUR ENFANTS,,48.17886,-2.7529,1,RUE DE LA CHESNAIE,11,22600,LOUDEAC,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296286015,,,06/03/2020,16/04/2020,
220018188,HOPITAL DE JOUR CMP CATTP TRIAGOZ,,48.72991,-3.4614,1,RUE DE KERAMPONT,7,22300,LANNION,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296378495,,,06/03/2020,16/04/2020,
220018238,HOPITAL DE JOUR  CMP  CATTP ADULTES DE PAIMPOL,,48.7786,-3.04661,1,RUE DU 18 JUIN,11,22500,PAIMPOL,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296553740,,,06/03/2020,16/04/2020,
220018279,CTRE MEDICO PSYCHOLOGIQUE/CENTRE D'ACCUEIL THERAPEUTIQUE,,48.65079,-2.83114,1,BOULEVARD MARECHAL FOCH,35,22410,ST QUAY PORTRIEUX,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296703168,,,06/03/2020,16/04/2020,
220018394,CTRE MEDICO-PSYCHOLOGIQUE/CTRE ACCUEIL THERAPEUTIQUE,,48.40536,-2.91241,2,RUE MARECHAL LECLERC,22,22800,QUINTIN,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296749394,,,06/03/2020,16/04/2020,
220018402,CENTRE SAINT BENOIT MENNI,,48.49983,-2.75171,1,RUE CHARLES PRADAL,8,22000,ST BRIEUC,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296772717,,,06/03/2020,16/04/2020,
220018410,HOPITAL DE JOUR ARGENTEL,,48.44009017944336,-2.0702149868011475,2,IMPASSE JOANNES,,22100,DINAN,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296854147,,,06/03/2020,16/04/2020,
220018436,HOPITAL DE JOUR ROSE DES VENTS,,48.44483,-2.07657,1,RUE DES ALOUETTES,1,22100,QUEVERT,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296877070,,,06/03/2020,16/04/2020,
220018444,HOPITAL DE JOUR L'IROISE,,48.49566,-2.74525,1,RUE GALLOIS,19,22000,ST BRIEUC,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296684393,,,06/03/2020,16/04/2020,
220018469,CENTRE D'ACCUEIL THERAPEUTIQUE ADULTES A TEMPS PARTIEL,,48.44009017944336,-2.0702149868011475,2,IMPASSE JOANNES,,22100,DINAN,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296854108,,,06/03/2020,16/04/2020,
220018485,CENTRE D'ACCUEIL THERAPEUTIQUE ADULTES A TEMPS PARTIEL,,48.51821,-2.76335,1,RUE HENRI DUNANT,13,22000,ST BRIEUC,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296783268,,,06/03/2020,16/04/2020,
220018501,CENTRE MEDICO PSYCHOLOGIQUE POUR ENFANTS ET ADOLESCENTS,,48.5172,-2.7692,1,BOULEVARD ARAGO,20,22000,ST BRIEUC,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296682424,,,06/03/2020,16/04/2020,
220018550,CTRE MEDICO PSYCHOLOGIQUE/CTRE ACCUEIL THERAPEUTIQUE,,48.78627,-3.21277,1,PONT CANADA,,22220,TREDARZEC,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296929555,,,06/03/2020,16/04/2020,
220018576,CENTRE MEDICO PSYCHOLOGIQUE POUR ENFANTS ET ADOLESCENTS,,48.45586,-2.05209,1,RUE DE LA PREJENTAIS,9,22100,DINAN,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296871187,,,06/03/2020,16/04/2020,
220018584,CENTRE MEDICO PSYCHOLOGIQUE  CATTP ENFANTS ADOS ADULTES,,48.52334,-2.2292,1,PLACE DU TRAMWAY,,22130,PLANCOET,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296841979,,,06/03/2020,16/04/2020,
220018592,CENTRE MEDICO PSYCHOLOGIQUE ENFANTS ET ADULTES,,48.31871,-2.25586,1,RUE DE LA GARE,32,22250,BROONS,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296846567,,,06/03/2020,16/04/2020,
220018618,HOPITAL DE JOUR DE ROSTRENEN,,48.23762,-3.32056,1,PLACE PORZ MOELOU,11,22110,ROSTRENEN,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296291390,,,06/03/2020,16/04/2020,
220018626,CMP - CATTP -CMPS DE ROSTRENEN,DIRECTION.GENERALE@AHBRETAGNE.CO,48.23638,-3.31371,1,RUE OLLIVIER PERRIN,35,22110,ROSTRENEN,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296574065,,,06/03/2020,16/04/2020,
220018634,CENTRE MEDICO PSYCHOLOGIQUE ENFANTS,,48.23561,-3.32103,1,RUE JOSEPH PENNEC,20,22110,ROSTRENEN,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296292877,,,06/03/2020,16/04/2020,
220018832,CTRE MEDICO-PSYCHOLOGIQUE/CTRE D'ACCUEIL THERAPEUTIQUE,,48.46426,-2.52154,1,RUE SAINT LAZARE,100,22400,LAMBALLE ARMOR,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296312064,,,06/03/2020,16/04/2020,
220018873,SERVICE DE PSYCHIATRIE D'ACCUEIL ET DE LIAISON,,48.49292,-2.74897,1,RUE MARCEL PROUST,10,22000,ST BRIEUC,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296017504,,,06/03/2020,16/04/2020,
220019061,SSR GERIATRIQUE,PAVILLON CORNOUAILLES,48.51236,-2.7719,1,RUE DES CAPUCINS,17,22000,ST BRIEUC,FR,France,,,,,Centre Hospitalier (C.H.),public,,296017123,,,06/03/2020,16/04/2020,
220019574,HOPITAL DE JOUR POUR ADOLESCENTS L'OLIVIER,,48.50079,-2.75379,1,RUE GEORGES PALANTE,23,22000,ST BRIEUC,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296772702,,,06/03/2020,16/04/2020,
220020101,UNITE DE DIALYSE MEDICALISEE DE LANNION,CH DE LANNION,48.72561,-3.46262,1,KERGOMAR,,22303,LANNION,FR,France,,,,,Centre Hospitalier (C.H.),public,,296017123,,,06/03/2020,16/04/2020,
220020119,UNITE DE DIALYSE MEDICALISEE DE PAIMPOL,CH DE PAIMPOL,48.77069,-3.033,1,CHEMIN DE MALABRY,,22501,PAIMPOL,FR,France,,,,,Centre Hospitalier (C.H.),public,,296017123,,,06/03/2020,16/04/2020,
220020663,CENTRE D'ACCUEIL THERAPEUTIQUE DE CAVAN,,48.67123,-3.34468,1,RUE CHARLES ET HENRI AVRIL,,22140,CAVAN,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296452010,,,06/03/2020,16/04/2020,
220020747,HOPITAL DE JOUR BROCELIANDE POUR PERSONNES AGEES,,48.51236,-2.7719,1,RUE DES CAPUCINS,17,22000,ST BRIEUC,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296018014,,,06/03/2020,16/04/2020,
220020903,HOPITAL DE JOUR ADOS CMPEA CATTP FRANCOISE DOLTO,,48.75119,-3.4423,2,RUE CHARLES GERHARDT,3,22300,LANNION,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296141914,,,06/03/2020,16/04/2020,
220021117,2 A RUE ANDRÉ MORIN,,48.50123,-2.71591,1,RUE ANDRÉ MORIN,2,22360,LANGUEUX,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296524699,,,06/03/2020,16/04/2020,
220021950,CATTP PÉDOPSYCHIATRIE LAMBALLE,,48.47748,-2.50058,1,LE GRAND LANJOUAN,,22400,LAMBALLE ARMOR,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,,,296318628,,,06/03/2020,16/04/2020,
220022149,UDM SITE CH GUINGAMP,CENTRE HOSPITALIER DE GUINGAMP,48.56754,-3.14345,1,RUE DE L'ARMOR,17,22200,GUINGAMP,FR,France,,,,,Centre Hospitalier (C.H.),public,,296017123,,,06/03/2020,16/04/2020,
220022420,USLD CH GUINGAMP,,48.56754,-3.14345,1,RUE DE L'ARMOR,17,22200,PABU,FR,France,,,,,Etablissement de Soins Longue Durée,public,,296445656,,,06/03/2020,16/04/2020,
220022586,CMPEA CATTP ENFANTS,,48.77818,-3.04106,1,RUE GENERAL LECLERC,39,22500,PAIMPOL,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,private,,296200761,,,06/03/2020,16/04/2020,
220022800,HOPITAL PRIVÉ DES COTES D'ARMOR,,48.54843,-2.7885,1,RUE FRANCOIS JACOB,10,22190,PLERIN,FR,France,,,,,Etablissement de Soins Pluridisciplinaire,,,257240200,,,06/03/2020,16/04/2020,
220024236,HOPITAL DE JOUR ENFANTS PAIMPOL,,48.7691,-3.02331,1,RUE CRUCKIN,6,22500,PAIMPOL,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,,,296200766,,,06/03/2020,16/04/2020,
230000234,UNITE DE SOINS DE LONGUE DUREE DU CH DE BOURGANEUF,,45.95348,1.75062,1,PLACE TOURNOIS,,23400,BOURGANEUF,FR,France,,,,,Etablissement de Soins Longue Durée,public,,555545000,,,06/03/2020,16/04/2020,
230000259,USLD - CH GUERET,,46.157645,1.868306,2,RUE TANGUY PRIGENT,4,23000,GUERET,FR,France,,,,,Etablissement de Soins Longue Durée,public,,555517000,,,06/03/2020,16/04/2020,
230000267,CENTRE SOINS PSYCHOTHERAPIE ENFANTS L'HERMITAGE,,46.2301,1.49067,1,RUE CLAUDE MONET,7,23300,LA SOUTERRAINE,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,public,,555632798,,,06/03/2020,16/04/2020,
230000655,CENTRE SOINS PSYCHOTHERAPIE ADULTES,,46.2301,1.49067,1,RUE CLAUDE MONET,7,23300,LA SOUTERRAINE,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,public,,555632605,,,06/03/2020,16/04/2020,
230000663,CENTRE SOINS PSYCHOTHERAPIE ADULTES,,45.96221,2.12628,1,ROUTE DE LA FORET,,23200,BLESSAC,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,public,,555838210,,,06/03/2020,16/04/2020,
230000671,CENTRE SOINS PSYCHOTHERAPIE ENFANT,,45.95116,2.16789,1,RUE ROGER CERCLIER,16,23200,AUBUSSON,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,public,,555663140,,,06/03/2020,16/04/2020,
230000820,CENTRE HOSPITALIER DE GUERET,,46.16497,1.87113,1,AVENUE DE LA SENATORERIE,39,23011,GUERET,FR,France,,,,,Centre Hospitalier (C.H.),public,,555517000,,,06/03/2020,16/04/2020,
230000838,CENTRE HOSPITALIER D'AUBUSSON,,45.96051,2.18493,2,RUE HENRI DUNANT,50,23200,AUBUSSON,FR,France,,,,,Centre Hospitalier (C.H.),public,,555835050,,,06/03/2020,16/04/2020,
230000846,CENTRE HOSPITALIER BERNARD DESPLAS DE BOURGANEUF,,45.95348,1.75062,1,PLACE TOURNOIS,,23400,BOURGANEUF,FR,France,,,,,Centre Hospitalier (C.H.),public,,555545000,,,06/03/2020,16/04/2020,
230000853,CENTRE HOSPITALIER LA VALETTE,,46.22083,1.76128,1,LA VALETTE,,23320,ST VAURY,FR,France,,,,,Centre Hospitalier Spécialisé lutte Maladies Mentales,public,,555517700,,,06/03/2020,16/04/2020,
230000952,CENTRE HOSPITALIER DE MOYEN SEJOUR D'EVAUX-LES-BAINS,,46.17584,2.48879,1,OUCHES DE BUDELLE,,23110,EVAUX LES BAINS,FR,France,,,,,Centre Hospitalier (C.H.),public,,555656000,,,06/03/2020,16/04/2020,
230000960,CENTRE HOSPITALIER DE MOYEN SEJOUR DE LA SOUTERRAINE,,46.23579,1.48128,1,AVENUE PASTEUR,12,23300,LA SOUTERRAINE,FR,France,,,,,Centre Hospitalier (C.H.),public,,555895800,,,06/03/2020,16/04/2020,
