cc,country,city,street,postcode,house_number,lon,id,lat,name,facility_type,ref_date,site_name,emergency,cap_beds,cap_prac,cap_rooms,public_private,list_specs,tel,email,url,pub_date
DE,Germany,Mannheim,Bassermannstraße,68165,1,8.482151806338,772977,49.489247503462,Theresienkrankenhaus,standort,2020,,,,,,,,,,,
DE,Germany,München,Kraepelinstraße,80804,10,11.576407134517,772391,48.174022432062,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,"Marsberg, Sauerland",Bredelarer Straße,34431,33,8.84073901183,773020,51.459759502439,Bredelarer Straße 33,standort,2020,,,,,,,,,,,
DE,Germany,Höxter,Brenkhäuser Straße,37671,73,9.36575675014,773021,51.787082132917,TK Höxter,standort,2020,,,,,,,,,,,
DE,Germany,Meschede,Feldstraße,59872,1,8.290170550363,773022,51.343602311509,TK Meschede,standort,2020,,,,,,,,,,,
DE,Germany,Paderborn,Karl-Schoppe-Weg,33100,4a,8.772724092023,773023,51.737893131581,TK Paderborn,standort,2020,,,,,,,,,,,
DE,Germany,Paderborn,Am Ostfriedhof,33098,10,8.764725744741,773024,51.717938643533,KJP Paderborn,standort,2020,,,,,,,,,,,
DE,Germany,Strausberg,Große Straße,15344,38,13.881846249087,773745,52.581805169057,Tagesklinik Strausberg,standort,2020,,,,,,,,,,,
DE,Germany,Fürstenwalde/Spree,Eisenbahnstraße,15517,171,14.061935126765,773746,52.356622063505,Tagesklinik Fürstenwalde,standort,2020,,,,,,,,,,,
DE,Germany,Woltersdorf bei Erkner,Schleusenstraße,15569,50,13.762337761,773383,52.447759506883,"Evang. Krankenhaus ""Gottesfriede"" Woltersdorf GmbH",standort,2020,,,,,,,,,,,
DE,Germany,"Hamm, Westfalen",Heithofer Allee,59071,64,7.864065170616,771692,51.685723250633,LWL-Universitätsklinik Hamm der Ruhr-Universität Bochum,standort,2020,,,,,,,,,,,
DE,Germany,Rheda-Wiedenbrück,Osnabrücker Weg,33378,34,8.315364432001,771691,51.842117164749,LWL-Tagesklinik Rheda-Wiedenbrück,standort,2020,,,,,,,,,,,
DE,Germany,Gütersloh,Im Füchtei,33334,148,8.34669199221,771690,51.897078709072,LWL-Tagesklinik Gütersloh,standort,2020,,,,,,,,,,,
DE,Germany,Bergkamen,Bruktererstraße,59192,30,7.590223860407,771689,51.617206097552,LWL-Tagesklinik Bergkamen,standort,2020,,,,,,,,,,,
DE,Germany,Soest,Hattroper Weg,59494,76,8.086386662822,771688,51.577322370235,LWL-Tagesklinik Soest,standort,2020,,,,,,,,,,,
DE,Germany,Warendorf,Rosenstraße,48231,21,7.980850750268,771687,51.947879667713,LWL-Tagesklinik Warendorf,standort,2020,,,,,,,,,,,
DE,Germany,Ludwigshafen am Rhein,Semmelweisstraße,67071,7,8.385319299996,772337,49.487621874989,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,"Heidelberg, Neckar",Untere Neckarstraße,69117,1 - 5,8.697675829926,771697,49.412011536547,St. Vincentius-Krankenhaus Heidelberg gGmbH,standort,2020,,,,,,,,,,,
DE,Germany,Stuttgart,Bernsteinstraße,70619,108-112,9.228250622782,772355,48.736332299137,Tagesklinik Bernsteinstraße,standort,2020,,,,,,,,,,,
DE,Germany,Leipzig,Friesenstraße,04177,8,12.330239295779,773606,51.341097295682,Verbund Gemeindenahe Psychiatrie - PIA - Friesenstraße,standort,2020,,,,,,,,,,,
DE,Germany,Leipzig,Karlsruher Str.,04209,54,12.28225779535,773607,51.314456679657,Verbund Gemeindenahe Psychiatrie - PIA - Karlsruher Str.,standort,2020,,,,,,,,,,,
DE,Germany,Leipzig,Delitzscher Straße,04129,141,12.380169153148,772884,51.383359115198,Hauptstandort Leipzig Eutritzsch,standort,2020,,,,,,,,,,,
DE,Germany,Leipzig,Karlsruher Straße,04209,54,12.281103908999,772885,51.317029704711,Verbund Gemeindenahe Psychiatrie - TKV 5,standort,2020,,,,,,,,,,,
DE,Germany,Leipzig,Nikolai-Rumjanzew-Straße,04207,100,12.301916107515,772886,51.317787519255,Standort Grünau des Klinikums St.Georg Leipzig,standort,2020,,,,,,,,,,,
DE,Germany,Leipzig,Friesenstraße,04177,8,12.351172059766,772887,51.34843402002,Verbund Gemeindenahe Psychiatrie TKV 2 / TKV 4,standort,2020,,,,,,,,,,,
DE,Germany,Leipzig,Holzhäuser Straße,04299,74,12.419238477937,772888,51.319122653904,Verbund Gemeindenahe Psychiatrie TKV 3,standort,2020,,,,,,,,,,,
DE,Germany,Leipzig,Eitingonstraße,04105,12,12.351179167624,772889,51.34842773779,Verbund Gemeindenahe Psychiatrie - TKV 1,standort,2020,,,,,,,,,,,
DE,Germany,Mühldorf,Krankenhausstraße,84453,1,12.528822004779,773372,48.242576224615,Klinik Mühldorf a. Inn,standort,2020,,,,,,,,,,,
DE,Germany,Haag in Oberbayern,Krankenhausstraße,83527,4,12.184024035914,773373,48.162888443132,Klinik Haag in OB,standort,2020,,,,,,,,,,,
DE,Germany,"Beelitz, Mark",Paracelsusring,14547,6a,12.924351230258,771645,52.267193219049,Fachkrankenhaus für neurologische Frührehabilitation,standort,2020,,,,,,,,,,,
DE,Germany,Köln,Buchforststraße,51103,2,7.009345471843,771183,50.941368283966,Evangelisches Krankenhaus Kalk gGmbH,standort,2020,,,,,,,,,,,
DE,Germany,"Ochsenfurt, Unterfranken",Am Greinberg,97199,25,10.088237123564,772152,49.660271915527,Main-Klinik Ochsenfurt,standort,2020,,,,,,,,,,,
DE,Germany,Plau am See,Quetziner Straße,19395,88,12.284199178203,771841,53.47847710323,MediClin Krankenhaus Plau am See,standort,2020,,,,,,,,,,,
DE,Germany,Stuttgart,Badstraße,70372,35-37,9.212520298368,772969,48.803529450519,Krankenhaus vom Roten Kreuz Bad Cannstatt GmbH,standort,2020,,,,,,,,,,,
DE,Germany,Hamburg,Paul-Ehrlich-Straße,22763,1,9.901287245266,773229,53.554266187226,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Lindenberg i. Allgäu,Dr.-Otto-Geßler-Platz,88161,1,9.881648004039,773384,47.611723599429,Rotkreuzklinik Lindenberg,standort,2020,,,,,,,,,,,
DE,Germany,"Beelitz, Mark",Straße nach Fichtenwalde,14547,16,12.928701817973,771556,52.256069932263,Neurologisches Fachkrankenhaus für Bewegungsstörungen/Parkinson,standort,2020,,,,,,,,,,,
DE,Germany,Hermeskeil,Koblenzer Straße,54411,23,6.948454767457,771619,49.657546805244,St. Josef-Krankenhaus,standort,2020,,,,,,,,,,,
DE,Germany,Dortmund,Johannesstraße,44137,9-13,7.457698702829,772099,51.51152274977,St.-Johannes-Hospital Dortmund,standort,2020,,,,,,,,,,,
DE,Germany,Wildenfels bei Zwickau,Kirchberger Str.,08134,2,12.559296297804,772618,50.64844073851,Asklepios Fachklinikum Wiesen,standort,2020,,,,,,,,,,,
DE,Germany,Bingen am Rhein,Mainzer Straße,55411,57,7.90543931721,772574,49.969263630037,Tagesklinik Bingen,standort,2020,,,,,,,,,,,
DE,Germany,Worms,Von-Steuben-Straße,67549,17,8.349886715396,772575,49.638300005649,Tagesklinik Worms,standort,2020,,,,,,,,,,,
DE,Germany,Mainz am Rhein,Hartmühlenweg,55122,2-4,8.239733755572,772576,50.015573106972,Rheinhessen-Fachklinik Mainz,standort,2020,,,,,,,,,,,
DE,Germany,Alzey,Dautenheimer Landstraße,55232,66,8.129859745486,772577,49.742614664149,Rheinhessen-Fachklinik Alzey,standort,2020,,,,,,,,,,,
DE,Germany,Köln,Feldgärtenstr.,50735,97,6.960581302774,772647,50.987307865399,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Aschaffenburg,Hofgartenstraße,63739,6,9.155327260478,771150,49.9752772761,Capio Hofgartenklinik,standort,2020,,,,,,,,,,,
DE,Germany,Magdeburg,Pfeifferstraße,39114,10,11.666216611748,771087,52.115985634468,Magdeburg,standort,2020,,,,,,,,,,,
DE,Germany,Isselburg-Anholt,Augustastraße,46419,8,6.432684856463,771376,51.848913687215,Augustahospital Anholt,standort,2020,,,,,,,,,,,
DE,Germany,Waldbreitbach,Margaretha-Flesch-Straße,56588,2-4,7.422268867313,771926,50.540432585306,Marienhaus Klinikum St. Antonius,standort,2020,,,,,,,,,,,
DE,Germany,Waldbreitbach,Margaretha-Flesch-Straße,56588,2-4,7.422268867313,771926,50.540432585306,Marienhaus Klinikum St. Anronius,standort,2020,,,,,,,,,,,
DE,Germany,Neuwied,Friedrich-Ebert-Straße,56564,59,7.471944451218,771924,50.42789437015,Marienhaus Klinikum St. Elisabeth,standort,2020,,,,,,,,,,,
DE,Germany,"Bendorf, Rhein",Margaretha-Flesch-Platz,56170,1,7.576568841705,771925,50.421492812941,Marienhaus Klinikum St. Josef,standort,2020,,,,,,,,,,,
DE,Germany,Neuwied,Willi-Brückner-Straße,56564,8,7.473709344749,771927,50.428343413837,Marienhaus Klinikum St. Antonius Waldbreitbach - Tagesklinik,standort,2020,,,,,,,,,,,
DE,Germany,"Bendorf, Rhein",Margaretha-Flesch-Platz,56170,1,7.576586008154,771928,50.421579284878,Marienhaus Klinikum St Josef - Schmerztagesklinik,standort,2020,,,,,,,,,,,
DE,Germany,Hildesheim,Treibestraße,31134,9,9.947458898805,772333,52.147219172423,Krankenhaus-Hauptgebäude,standort,2020,,,,,,,,,,,
DE,Germany,Kronshagen,Eichkoppelweg,24119,74,10.097797250483,773038,54.337516757699,Praxisklinik Kronshagen,standort,2020,,,,,,,,,,,
DE,Germany,"Senftenberg, NL",Krankenhausstraße,01968,10,14.001064538988,773388,51.527581013423,Klinikum Niederlausitz GmbH - Standort Senftenberg,standort,2020,,,,,,,,,,,
DE,Germany,Lauchhammer,Friedensstraße,01979,18,13.78912174705,773389,51.498335937408,Klinikum Niederlausitz GmbH - Standort Lauchhammer,standort,2020,,,,,,,,,,,
DE,Germany,Mössingen,Bahnhofstraße,72116,5,9.056959390673,773724,48.405746722973,"Steinlach-Klinik GmbH, Mössingen",standort,2020,,,,,,,,,,,
DE,Germany,Grünstadt,Westring,67269,55,8.157812386735,771109,49.563856902112,Kreiskrankenhaus Grünstadt,standort,2020,,,,,,,,,,,
DE,Germany,Bad Zwesten,Hardtstraße,34596,31,9.172425270081,771911,51.061701199387,Bad Zwesten,standort,2020,,,,,,,,,,,
DE,Germany,"Weingarten, Württemberg",Ravensburger Straße,88250,39,9.632688045567,771607,47.800292080035,Krankenhaus 14-Nothelfer Weingarten,standort,2020,,,,,,,,,,,
DE,Germany,Hamburg,Lohmühlenstraße,20099,5,10.016164755507,772681,53.560321551722,Asklepios Klinik St. Georg,standort,2020,,,,,,,,,,,
DE,Germany,"Mosbach, Baden",Knopfweg,74821,1,9.152865350225,772809,49.355650180914,Zentrum für Psychische Gesundheit Neckar-Odenwald,standort,2020,,,,,,,,,,,
DE,Germany,Wiesloch,Heidelberger Straße,69168,1a,8.705351114186,772667,49.303889939866,Psychiatrisches Zentrum Nordbaden,standort,2020,,,,,,,,,,,
DE,Germany,Bruchsal,Heidelberger Straße,76646,19,8.602818131403,772668,49.134126311619,Zentrum für psychische Gesundheit,standort,2020,,,,,,,,,,,
DE,Germany,"Weinheim, Bergstr",Röntgenstraße,69469,3,8.645804464795,772669,49.550057946928,Zentrum für psychische Gesundheit,standort,2020,,,,,,,,,,,
DE,Germany,Schwetzingen,Bodelschwinghstraße,68723,10 1,8.569366872289,772670,49.377927498301,Zentrum für psychische Gesundheit,standort,2020,,,,,,,,,,,
DE,Germany,Borstel bei Bad Oldesloe,Parkallee,23845,35,10.193604469168,773390,53.821486110441,Medizinische Klinik Borstel,standort,2020,,,,,,,,,,,
DE,Germany,Salzgitter,Liebenhaller Straße,38259,20,10.371263667958,773694,52.045608337206,Haupstandort,standort,2020,,,,,,,,,,,
DE,Germany,Xanten,In der Hees,46509,4,6.452771007998,771079,51.643185223281,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,"Nürnberg, Mittelfranken",Breslauer Straße,90471,201,11.149226188136,771375,49.412839747136,Klinikum Nürnberg Süd,standort,2020,,,,,,,,,,,
DE,Germany,Neumarkt in der Oberpfalz,Nürnberger Straße,92318,12,11.452017545635,771359,49.286055828429,"Außenstelle des Klinikum Nürnberg, Betriebsstätte Süd (Fachrichtung Kinder-u. Jugendmedizin)",standort,2020,,,,,,,,,,,
DE,Germany,"Nürnberg, Mittelfranken",Prof.-Ernst-Nathan-Straße,90419,1,11.063412129879,771374,49.463117134636,Klinikum Nürnberg Nord,standort,2020,,,,,,,,,,,
DE,Germany,Tettnang,Emil-Münch-Straße,88069,16,9.597669124669,771606,47.672547269716,Klinik Tettnang,standort,2020,,,,,,,,,,,
DE,Germany,"Aurich, Ostfriesland",Wallinghausener Straße,26603,8-12,7.497409290072,772239,53.468256304166,Klinik Aurich,standort,2020,,,,,,,,,,,
DE,Germany,Gummersbach,Wilhelm-Breckow-Allee,51643,20,7.568193912539,772125,51.015406659298,Kreiskrankenhaus Gummersbach,standort,2020,,,,,,,,,,,
DE,Germany,Waldbröl,Dr.-Goldenbogen-Straße,51545,10,7.630743026766,772124,50.877949676735,Kreiskrankenhaus Waldbröl,standort,2020,,,,,,,,,,,
DE,Germany,Marienheide,Leppestraße,51709,65,7.523481488261,772123,51.076002350444,ZSG - Klinik Marienheide,standort,2020,,,,,,,,,,,
DE,Germany,Gummersbach,Kaiserstraße,51643,75,7.559991717371,772126,51.028640800735,Tagesklinik KJP,standort,2020,,,,,,,,,,,
DE,Germany,Bad Windsheim,Schwarzallee,91438,10,10.411834895594,772725,49.50911309534,Dr. Becker Kiliani Klinik,standort,2020,,,,,,,,,,,
DE,Germany,Göttingen,Rosdorfer Weg,37081,70,9.916656196101,773661,51.524366976654,Asklepios Fachklinikum Göttingen,standort,2020,,,,,,,,,,,
DE,Germany,Seesen,Tannenbusch,38723,11,10.212317490041,773428,51.883024486276,Asklepios Fachklinikum Göttingen - Tagesklinik Seesen,standort,2020,,,,,,,,,,,
DE,Germany,Mönchengladbach,Hubertusstraße,41239,100,6.420085608943,772941,51.158093140952,Städtische Kliniken Mönchengladbach GmbH - Elisabeth-Krankenhaus Rheydt,standort,2020,,,,,,,,,,,
DE,Germany,"Plauen, Vogtland",Röntgenstraße,08529,2,12.152829945071,771537,50.492359253378,Helios Vogtland-Klinikum Plauen,standort,2020,,,,,,,,,,,
DE,Germany,Friedrichshafen,Röntgenstraße,88048,2,9.430213451451,771843,47.673168568051,Klinikum Friedrichshafen,standort,2020,,,,,,,,,,,
DE,Germany,"Norden, Ostfriesl",Osterstraße,26506,110,7.217868769712,772238,53.600760522376,Klinik Norden,standort,2020,,,,,,,,,,,
DE,Germany,"Bergheim, Erft",Klosterstr.,50126,2,6.638102531433,772261,50.952567234359,Maria-Hilf-Krankenhaus,standort,2020,,,,,,,,,,,
DE,Germany,Pirmasens,Pettenkoferstraße,66955,22,7.61732304105,773361,49.192660744077,Städtisches Krankenhaus Pirmasens,standort,2020,,,,,,,,,,,
DE,Germany,Bad Reichenhall,Rinckstraße,83435,7,12.883328095074,773703,47.728746167058,Klinik für Schlafstörungen GmbH,standort,2020,,,,,,,,,,,
DE,Germany,Offenbach am Main,Lichtenplattenweg,63071,85,8.784871816652,771398,50.09483837005,Ketteler Krankenhaus,standort,2020,,,,,,,,,,,
DE,Germany,Stralsund,Große Parower Straße,18435,47-53,13.079763829692,771436,54.328989260509,Helios Hanseklinikum Stralsund - Sund Hauptstandort Somatik,standort,2020,,,,,,,,,,,
DE,Germany,Stralsund,Rostocker Chaussee,18437,70,13.044069528514,771437,54.303898504235,Helios Hanseklinikum Stralsund West - Hauptstandort Psychiatrie,standort,2020,,,,,,,,,,,
DE,Germany,"Greifswald, Hansestadt",Am Mühlentor,17489,2,13.38668176531,771438,54.09482392457,HELIOS Klinik für Kinder und Jugendpsychiatrie Psychotherapie und Psychosomatik Tagesklinik Greifswald,standort,2020,,,,,,,,,,,
DE,Germany,Grimmen,Karlstraße,18507,5,13.037174105612,771439,54.110442929793,HELIOS Tagesklinik und Institutsambulanz für Psychiatrie und Psychotherapie Grimmen,standort,2020,,,,,,,,,,,
DE,Germany,Ribnitz-Damgarten,Alte Klosterstraße,18311,19,12.433415830119,771440,54.241536476743,HELIOS Psychiatrische Tagesklinik und Institutsambulanz Ribnitz-Damgarten,standort,2020,,,,,,,,,,,
DE,Germany,Stralsund,Knieperdamm,18435,4,13.084709823115,771441,54.318070552379,HELIOS Tagesklinik für Psychiatrie und Psychotherapie in der Innenstadt von Stralsund,standort,2020,,,,,,,,,,,
DE,Germany,Bergen auf Rügen,Bahnhofstraße,18528,15,13.426126331083,771442,54.419013463607,HELIOS Psychiatrische Tagesklinik und Institutsambulanz in Bergen,standort,2020,,,,,,,,,,,
DE,Germany,Berlin,Schönstraße,13086,80,13.451850056681,773227,52.554889150784,Park-Klinik Weißensee,standort,2020,,,,,,,,,,,
DE,Germany,Mönchengladbach,Dünner Straße,41066,214,6.470275640422,772425,51.224390160017,"41066 Mönchengladbach, Dünner Strasse 214 - 216",standort,2020,,,,,,,,,,,
DE,Germany,Celle,Siemensplatz,29223,4,10.085253920406,772671,52.628857876836,Allgemeines Krankenhaus Celle,standort,2020,,,,,,,,,,,
DE,Germany,"Roth, Mittelfranken",Weinbergweg,91154,14,11.0727338785,773078,49.235600046488,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,"Heidelberg, Neckar",Max-Reger-Straße,69121,7,8.682239234431,773704,49.42123868127,Klinik Sankt Elisabeth gGmbH,standort,2020,,,,,,,,,,,
DE,Germany,Wesel am Rhein,Schermbecker Landstraße,46485,88,6.654883503979,771102,51.660077377416,Evangelisches Krankenhaus Wesel GmbH,standort,2020,,,,,,,,,,,
DE,Germany,"Minden, Westfalen",Hans-Nolte-Straße,32429,1,8.890478275607,772283,52.260865575309,Johannes Wesling Klinikum,standort,2020,,,,,,,,,,,
DE,Germany,"Rahden, Westfalen",Hohe Mühle,32369,3,8.61068096001,773638,52.430507725111,02 Rahden - Hohe Mühle,standort,2020,,,,,,,,,,,
DE,Germany,Iserlohn,Hardtstraße,58644,47,7.703742027315,772501,51.370862791299,LWL-Tagesklinik Iserlohn - Hardtstraße 47,standort,2020,,,,,,,,,,,
DE,Germany,Iserlohn,Hardtstraße,58644,47,7.703742027315,772501,51.370862791299,LWL-Tagesklinik Iserlohn - Hardtstraße 47,standort,2020,,,,,,,,,,,
DE,Germany,Iserlohn,Hardtstraße,58644,47a,7.703677654299,772500,51.371090514745,LWL-Tagesklinik Iserlohn - Hardtstraße 47a,standort,2020,,,,,,,,,,,
DE,Germany,Plettenberg,Bahnhofstraße,58840,111,7.871197700533,772499,51.225962418851,LWL-Tagesklinik Plettenberg,standort,2020,,,,,,,,,,,
DE,Germany,Hemer,Frönsberger Straße,58675,71,7.7600898743,772502,51.344868087447,LWL-Klinik Hemer / Hans-Prinzhorn Klinik,standort,2020,,,,,,,,,,,
DE,Germany,Titisee-Neustadt,Dennenbergstr.,79822,5,8.217573881084,773234,47.917701050716,Klinik Haus Vogt GmbH,standort,2020,,,,,,,,,,,
DE,Germany,Krefeld,Dießemer Bruch,47805,81,6.584742799409,771123,51.325714777822,Standort KH Maria-Hilf Krefeld,standort,2020,,,,,,,,,,,
DE,Germany,Hamburg,Holstenstraße,22767,2,9.955190420151,771358,53.550913962997,Helios ENDO-Klinik Hamburg,standort,2020,,,,,,,,,,,
DE,Germany,Filderstadt,Im Haberschlai,70794,7,9.204562492669,772914,48.647647546769,Filderklinik,standort,2020,,,,,,,,,,,
DE,Germany,"Landshut, Isar",Prof.-Buchner-Straße,84034,22,12.133834557608,771857,48.536611405277,Bezirkskrankenhaus Landshut,standort,2020,,,,,,,,,,,
DE,Germany,Deggendorf,Perlasberger Straße,94469,41,12.969444589689,771858,48.839245329271,"Tagesklinik für Kinder- und Jugendpsychiatrie, Psychotherapie und Psychosomatik im DONAUISAR Klinikum Deggendorf",standort,2020,,,,,,,,,,,
DE,Germany,Passau,Wörthstraße,94032,5,13.446861701086,771859,48.566705680493,"Fachklinik für Kinder- und Jugendpsychiatrie, Psychotherapie und Psychosomatik",standort,2020,,,,,,,,,,,
DE,Germany,Frankfurt am Main,Gotenstraße,65929,6-8,8.543833494186,773233,50.107939612682,Klinikum Frankfurt Höchst,standort,2020,,,,,,,,,,,
DE,Germany,"Heidelberg, Neckar",Im Neuenheimer Feld,69120,162,8.665908336689,773721,49.414213191797,Nierenzentrum Heidelberg e.V.,standort,2020,,,,,,,,,,,
DE,Germany,Ansbach,Strüth,91522,24,10.54033242166,773714,49.326093965328,Rangauklinik Ansbach,standort,2020,,,,,,,,,,,
DE,Germany,Hamburg,Neuhöfer Straße,21107,23,9.985090076907,771731,53.510450683182,Tagesklinik Wilhelmsburg,standort,2020,,,,,,,,,,,
DE,Germany,Hamburg,Lütt Enn,21149,4,9.853568762533,771732,53.471409122785,Tagesklinik Neugraben,standort,2020,,,,,,,,,,,
DE,Germany,Hamburg,Kroonhorst,22549,11,9.84918791054,771733,53.58801366281,Tagesklinik Osdorf,standort,2020,,,,,,,,,,,
DE,Germany,Hamburg,Eißendorfer Pferdeweg,21075,52,9.84918791054,772901,53.58801366281,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Köln,Merheimer Str.,50733,221-223,6.946999669108,771696,50.967158829259,St. Vinzenz-Hospital,standort,2020,,,,,,,,,,,
DE,Germany,Ebermannstadt,Feuersteinstraße,91320,2,11.179640293121,772134,49.779360014783,Standort Ebermannstadt,standort,2020,,,,,,,,,,,
DE,Germany,Bad Kreuznach,Kaiser-Wilhelm-Straße,55543,9,7.855439936866,773074,49.840460151426,Akutzentrum - ACURA Kliniken RLP GmbH,standort,2020,,,,,,,,,,,
DE,Germany,München,Weinstraße,80333,4,11.575007541105,772060,48.137903307614,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Ludwigshafen am Rhein,Karolina-Burger-Straße,67065,51,8.430341559524,772590,49.463159182292,St. Annastiftskrankenhaus Ludwigshafen,standort,2020,,,,,,,,,,,
DE,Germany,Ludwigshafen am Rhein,Salzburger Straße,67067,15,8.408190697219,772591,49.458123742438,St. Marienkrankenhaus Ludwigshafen,standort,2020,,,,,,,,,,,
DE,Germany,"Albstadt, Württemberg",Robert-Koch-Straße,72461,26,9.033842128001,772672,48.237413898814,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Kiel,Niemannsweg,24105,147,10.145603656638,773239,54.343112016464,Niemannsweg / Klaus-Groth-Platz,standort,2020,,,,,,,,,,,
DE,Germany,Kiel,Karlstal,24143,34a,10.145259261099,773240,54.310286466248,Ostufer,standort,2020,,,,,,,,,,,
DE,Germany,Geesthacht,Johannes-Ritter-Straße,21502,100,10.387480974132,773466,53.42730086232,VAMED Klinik Geesthacht GmbH,standort,2020,,,,,,,,,,,
DE,Germany,"Eisenberg, Thüringen",Carl-von-Ossietzky-Straße,07607,32,11.888960122997,773691,50.964353044222,Tagesklinik Eisenberg,standort,2020,,,,,,,,,,,
DE,Germany,Gera,Straße des Friedens,07548,122,12.052145719463,773690,50.868588042919,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Baden-Baden,Balger Straße,76532,50,8.216414630397,772902,48.784711946944,Klinikum Mittelbaden Baden-Baden Bühl Standort Balg,standort,2020,,,,,,,,,,,
DE,Germany,"Bühl, Baden",Robert-Koch-Straße,77815,70,8.140754878505,772903,48.685101199787,Klinikum Mittelbaden Baden-Baden Bühl Standort Bühl,standort,2020,,,,,,,,,,,
DE,Germany,Baden-Baden,Dr.-Rumpf-Weg,76530,7,8.274103581889,772904,48.776168182298,Klinikum Mittelbaden Baden-Baden Bühl Standort Ebersteinburg,standort,2020,,,,,,,,,,,
DE,Germany,Lübeck,Ratzeburger Allee,23554,160,10.706323742834,773241,53.838686891033,Lübeck,standort,2020,,,,,,,,,,,
DE,Germany,"Osterhofen, Niederbayern",Plattlinger Straße,94486,29,13.012691974673,771088,48.704592013673,Fachklinik Osterhofen GmbH,standort,2020,,,,,,,,,,,
DE,Germany,Reutlingen,Wörthstraße,72764,52/1,9.21988105787,771194,48.483425995352,Standort Haus Dietrich Bonhoeffer,standort,2020,,,,,,,,,,,
DE,Germany,Malente,Diekseepromenade,23714,7-11,10.547769784862,772843,54.164136251794,Malente,standort,2020,,,,,,,,,,,
DE,Germany,Grevenbroich,Von-Werth-Straße,41515,5,6.593625336877,771861,51.090444807531,Kreiskrankenhaus Grevenbroich,standort,2020,,,,,,,,,,,
DE,Germany,Dormagen,Dr.-Geldmacher-Straße,41540,20,6.808673322184,771862,51.072726201174,Kreiskrankenhaus Dormagen,standort,2020,,,,,,,,,,,
DE,Germany,Lauchringen,Hauptstraße,79787,42,8.304058508947,772153,47.628378219809,Tagesklinik Lauchringen,standort,2020,,,,,,,,,,,
DE,Germany,Lörrach,Feldbergstraße,79539,15,7.66510615591,772154,47.617564710539,Hauptstandort ELI,standort,2020,,,,,,,,,,,
DE,Germany,Lörrach,Markus-Pflüger-Straße,79539,12,7.663681106642,772155,47.61706840871,Standort KJP,standort,2020,,,,,,,,,,,
DE,Germany,Elmshorn,Mühlenstr.,25335,36,9.660709619457,772650,53.754946740599,Institutsambulanz für Substitutionsbehandlungen,standort,2020,,,,,,,,,,,
DE,Germany,Bokholt-Hanredder,Hanredder,25335,30,9.727357149059,772658,53.792140160113,Fachklinik Bokholt,standort,2020,,,,,,,,,,,
DE,Germany,Frankfurt(Oder),Heinrich-Hildebrand-Straße,15232,22,14.535572361383,773434,52.332713946169,Evangelisches Krankenhaus Lutherstift Frankfurt (Oder),standort,2020,,,,,,,,,,,
DE,Germany,Seelow,Robert-Koch-Straße,15306,7,14.37600088113,773435,52.537480318508,Evangelisches Krankenhaus Lutherstift Seelow,standort,2020,,,,,,,,,,,
DE,Germany,Ratingen,Werdener Straße,40878,3,6.852114915782,771055,51.300240747792,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Prien am Chiemsee,Osternacher Straße,83209,103,12.364572677761,772765,47.861919953433,Klinik St. Irmingard GmbH,standort,2020,,,,,,,,,,,
DE,Germany,Volkach,Schaubmühlstraße,97332,2,10.229960203105,771373,49.86596403672,Volkach,standort,2020,,,,,,,,,,,
DE,Germany,Meerbusch,Hauptstraße,40668,74,6.677385091716,772084,51.304788608023,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Schneeberg,Goethestraße,08289,3,12.643454253657,772792,50.603977338959,Schneeberg,standort,2020,,,,,,,,,,,
DE,Germany,Chemnitz,Dresdner Straße,09131,178,12.954741239482,772793,50.851169826542,"Chemnitz, Dresdner Straße",standort,2020,,,,,,,,,,,
DE,Germany,Chemnitz,Flemmingstraße,09116,2,12.88633739945,772794,50.844500828504,Chemnitz Flemmingstraße/Bürgerstraße,standort,2020,,,,,,,,,,,
DE,Germany,Singen(Hohentwiel),Freiheitstraße,78224,11,8.836034309907,772382,47.762466755028,Tagesklinik Singen,standort,2020,,,,,,,,,,,
DE,Germany,Hilden,Hagelkreuzstraße,40721,37,6.937714397891,771054,51.164303445375,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Darmstadt,Dieburger Straße,64287,31,8.663852691716,771715,49.876968913713,Darmstädter Kinderkliniken Prinzessin Margaret,standort,2020,,,,,,,,,,,
DE,Germany,Kempten(Allgäu),Gerberstraße,87435,38,10.315425038371,772258,47.727563072633,Substitutionsambulanz des Bezirkskrankenhauses Kempten,standort,2020,,,,,,,,,,,
DE,Germany,Kempten(Allgäu),Robert-Weixler-Straße,87439,46,10.303360462222,772257,47.731907418671,Bezirkskrankenhaus Kempten,standort,2020,,,,,,,,,,,
